資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,曜日(発生年月日),祝日(発生年月日)
1,52,105,0015,2,000,001,37000,0,0000,210,2020,02,27,09,44,12,1,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,55,35,12,03,01,31,11,01,10,10,10,30,3,2,2,2,2,2,4,2,360851897,1361114649,5,3
1,52,105,0016,2,000,001,10130,0,0000,210,2020,02,17,17,39,21,3,2,2,01,00,7,01,21,09,22,15,9,30,70,4,2,21,55,55,03,03,31,31,01,01,03,03,10,20,2,2,2,2,2,2,4,2,360847901,1361558789,2,3
1,52,105,0017,2,000,001,37000,0,0000,210,2020,03,02,15,08,12,2,3,2,01,00,7,09,22,09,22,15,9,30,70,4,2,21,55,45,17,03,31,31,11,01,10,10,20,10,2,2,2,2,2,2,4,2,360739361,1361415016,2,3
1,52,105,0018,2,000,001,37000,0,0000,210,2020,03,16,08,27,12,5,3,2,01,00,7,04,21,09,22,14,9,30,70,4,4,21,35,65,03,04,31,31,01,01,04,10,80,50,2,2,2,1,2,2,4,2,361032960,1361354240,2,3
1,52,105,0019,2,000,002,10350,0,0000,210,2020,03,17,18,12,21,2,2,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,45,01,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360718427,1361309411,3,3
1,52,105,0020,2,000,001,37000,0,0000,210,2020,03,06,07,21,12,1,3,1,01,00,2,09,22,01,21,18,9,30,70,4,2,21,45,65,03,04,31,31,01,01,03,10,10,40,3,3,2,2,2,2,2,4,360725698,1361520920,6,3
1,52,105,0021,2,000,001,10350,0,0000,210,2020,03,14,17,07,13,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,35,55,04,04,31,31,01,01,04,04,10,30,2,2,2,2,2,2,4,2,360736542,1361310773,7,3
1,52,105,0022,2,000,001,10130,0,0000,210,2020,03,21,00,15,22,1,1,1,01,00,3,09,22,09,22,15,9,30,70,4,2,21,01,35,03,03,31,31,01,01,03,03,84,15,1,2,1,1,2,2,4,2,360859710,1361611474,7,3
1,52,106,0007,2,000,003,00080,2,3942,208,2020,01,13,20,47,22,3,3,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,25,01,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,361125536,1361605914,2,1
1,52,106,0008,2,000,001,10120,0,0000,208,2020,03,04,06,50,11,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,45,04,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,361211893,1361350605,4,3
1,52,106,0009,2,000,001,37000,0,0000,208,2020,03,15,16,27,12,3,2,2,01,00,7,04,22,09,22,15,9,30,70,4,2,21,45,35,04,04,31,31,01,01,10,10,10,20,3,3,2,2,2,2,4,2,361228123,1361334326,1,3
1,52,107,0008,2,000,001,37000,0,0000,210,2020,03,07,07,17,11,1,1,1,01,00,7,09,22,09,22,14,9,30,70,4,2,21,25,35,04,04,31,31,01,01,10,10,81,47,3,3,2,2,2,2,4,2,361241691,1360937555,7,3
1,52,107,0009,2,000,001,37000,0,0000,210,2020,03,05,08,00,12,1,3,1,13,00,7,00,23,00,23,03,3,01,70,4,2,21,65,35,04,04,31,31,01,01,03,03,20,20,3,3,2,2,2,2,4,2,361322869,1360858700,5,3
1,52,109,0019,2,000,001,21290,0,0000,207,2020,02,14,17,50,21,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,75,65,04,51,31,00,01,00,03,00,80,40,3,3,2,0,2,0,4,2,355822261,1361204017,6,3
1,52,109,0020,2,000,002,37000,0,0000,207,2020,02,13,16,18,12,2,2,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,35,35,03,03,31,31,01,01,03,03,10,31,3,3,2,2,2,2,4,4,355750291,1361115578,5,3
1,52,109,0021,2,000,002,37000,0,0000,207,2020,03,01,17,50,13,1,2,1,01,00,7,01,22,09,22,15,9,30,70,5,3,21,25,35,03,03,31,31,01,01,10,10,50,80,3,3,2,1,2,2,4,2,355607461,1361041402,1,3
1,52,109,0022,2,000,002,37000,0,0000,207,2020,03,08,15,23,12,1,2,1,14,00,7,00,23,00,23,03,9,01,70,5,4,21,45,25,04,04,31,31,01,01,10,10,80,60,3,3,2,2,2,2,4,2,355816920,1361030939,1,3
1,52,109,0023,2,000,001,10250,0,0000,207,2020,02,26,09,56,12,2,2,1,01,00,7,01,21,09,22,15,9,30,70,4,2,21,75,25,03,04,31,31,01,01,10,03,10,40,3,2,2,2,2,2,4,2,355713421,1361639643,4,3
1,52,109,0024,2,000,001,37000,0,0000,207,2020,03,08,14,09,12,1,3,1,01,00,7,09,22,04,22,15,9,30,70,4,2,21,45,65,03,04,31,31,01,01,04,10,10,40,3,3,1,1,2,2,2,4,355814558,1361145201,1,3
1,52,109,0025,2,000,001,37000,0,0000,207,2020,03,17,17,48,13,2,3,1,01,00,7,01,21,09,22,14,9,30,70,4,3,21,01,65,04,14,31,31,01,11,10,10,80,50,2,2,2,2,2,2,4,2,355742467,1361330523,3,3
1,52,109,0026,2,000,001,99000,0,0000,207,2020,03,11,10,29,12,3,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,41,01,00,03,75,31,00,01,00,10,00,10,00,2,0,1,0,2,0,4,0,355649879,1361035603,4,3
1,52,109,0027,2,000,002,21790,0,0000,207,2020,03,13,15,43,12,1,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,65,25,03,04,31,31,01,01,04,04,10,13,3,3,2,2,2,2,4,2,355835317,1361038271,6,3
1,52,109,0028,2,000,001,21790,0,0000,207,2020,03,10,12,45,12,3,1,2,01,00,1,09,22,09,22,14,9,30,70,5,2,21,25,75,03,51,31,00,01,00,03,00,50,10,3,3,2,0,2,0,4,2,355833802,1361037498,3,3
1,52,111,0016,2,000,001,00080,2,0447,404,2020,02,22,11,26,12,3,3,2,13,00,7,00,23,00,23,03,6,01,70,5,3,21,25,35,11,04,01,31,11,01,04,04,50,80,2,1,2,1,2,2,2,4,354639890,1360613309,7,2
1,52,111,0018,2,000,001,10270,0,0000,209,2020,02,21,12,40,12,1,2,1,01,00,7,09,22,00,23,15,9,30,70,4,3,01,45,75,03,61,31,00,01,00,03,00,50,00,3,0,2,0,2,0,4,2,355352119,1361002779,6,3
1,52,111,0019,2,000,001,21220,0,0000,209,2020,02,13,18,38,22,2,2,1,07,00,7,00,23,00,23,02,9,01,70,4,2,01,25,65,03,61,31,00,01,00,04,00,10,00,3,0,2,0,2,0,4,2,355305215,1361527985,5,3
1,52,111,0020,2,000,001,03650,0,0000,209,2020,02,26,07,28,11,2,2,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,65,45,03,04,31,31,01,01,04,04,10,80,2,3,1,2,2,2,2,4,355200676,1361011291,4,3
1,52,111,0021,1,001,000,21100,0,0000,209,2020,03,18,12,27,12,1,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,65,75,13,61,31,00,11,00,03,00,10,00,3,0,2,0,2,0,4,1,355405183,1360906414,4,3
1,52,111,0022,2,000,001,03650,0,0000,209,2020,03,26,12,13,12,1,3,1,01,00,7,09,22,09,22,15,9,30,70,4,3,21,25,45,04,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,355137189,1361023984,5,3
1,52,112,0018,2,000,001,37000,0,0000,202,2020,02,23,17,22,13,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,25,35,04,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,353744974,1360405979,1,1
1,52,112,0019,2,000,002,10420,0,0000,202,2020,02,15,17,00,13,1,3,1,01,00,7,09,22,09,22,18,9,30,70,4,2,21,75,65,03,14,31,31,01,11,10,10,20,10,2,2,1,1,2,2,2,4,353927197,1360422246,7,3
1,52,112,0020,2,000,001,99000,0,0000,442,2020,02,24,08,00,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,45,25,12,03,31,31,11,01,10,10,10,30,3,3,2,2,2,2,4,2,354213409,1355754158,2,1
1,52,112,0022,2,000,001,37000,0,0000,202,2020,03,11,11,22,12,2,2,2,07,00,1,00,23,00,23,04,9,01,70,4,2,21,35,45,03,04,31,31,01,01,03,03,30,10,3,3,2,2,2,2,2,4,353834607,1360333137,4,3
1,52,112,0023,2,000,001,99000,0,0000,202,2020,03,15,10,49,12,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,45,55,03,35,31,31,01,00,10,10,30,30,3,3,2,0,2,0,4,2,353818479,1360254513,1,3
1,52,112,0024,2,000,001,37000,0,0000,202,2020,03,13,11,38,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,5,2,21,65,75,04,04,31,31,01,01,10,10,10,30,2,3,1,2,2,2,4,2,353729188,1360202759,6,3
1,52,112,0025,2,000,001,00270,1,0016,202,2020,03,11,13,16,12,2,1,2,01,00,1,09,22,09,22,17,9,30,70,1,2,21,55,35,03,03,31,31,01,01,10,10,80,10,3,3,2,2,2,2,4,2,353756951,1360356583,4,3
1,52,112,0026,2,000,001,37000,0,0000,202,2020,03,14,18,40,21,2,2,1,07,00,1,00,23,00,23,03,9,01,70,4,3,21,65,45,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,353856327,1360429631,7,3
1,52,112,0027,2,000,001,99000,0,0000,202,2020,03,14,12,35,12,2,1,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,45,25,03,13,31,31,01,11,10,10,60,40,3,3,2,2,2,2,4,2,353906811,1360421660,7,3
1,52,112,0028,2,000,001,00080,2,4658,202,2020,03,20,15,35,12,1,3,1,07,00,1,00,23,00,23,05,9,01,70,1,3,21,45,45,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,353820964,1360459614,6,1
1,52,112,0029,2,000,001,00080,1,4694,202,2020,03,25,13,11,12,1,3,1,07,00,1,00,23,00,23,04,9,01,70,1,3,21,45,45,11,04,01,31,11,01,10,10,10,30,3,3,2,2,2,2,4,2,353641693,1360505851,4,3
1,52,113,0010,2,000,003,00270,1,5730,483,2020,03,12,07,09,11,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,35,55,03,03,31,31,01,01,04,04,10,31,3,3,2,2,2,2,4,2,352843356,1353812648,5,3
1,52,113,0011,2,000,001,10310,0,0000,204,2020,03,19,21,45,22,1,3,1,01,00,3,09,22,09,22,15,9,30,70,1,2,21,01,25,03,04,31,31,01,01,04,04,10,48,2,2,1,1,2,2,4,2,352930806,1354559080,5,2
1,52,114,0039,2,000,001,21540,0,0000,201,2020,02,18,13,20,12,2,2,2,01,00,2,09,22,00,23,18,9,30,70,4,2,01,65,75,04,61,31,00,01,00,04,00,10,00,3,0,2,0,2,0,4,2,360157100,1361247397,3,3
1,52,114,0040,2,000,002,37000,0,0000,201,2020,02,27,14,59,12,2,2,1,13,00,7,00,23,00,23,03,6,01,70,4,2,21,45,55,03,04,31,31,01,01,10,10,10,10,2,2,1,1,2,2,4,2,360319281,1361054809,5,3
1,52,114,0041,2,000,001,37000,0,0000,201,2020,02,21,21,58,22,1,1,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,35,75,03,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360213026,1361125065,6,3
1,52,114,0042,2,000,001,10380,0,0000,201,2020,02,21,16,30,12,1,2,1,14,00,1,00,23,00,23,04,9,01,70,4,2,21,65,25,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,360022310,1361202643,6,3
1,52,114,0043,2,000,002,37000,0,0000,201,2020,02,25,09,31,12,2,2,1,01,00,7,09,22,09,22,11,9,30,70,5,4,21,25,45,03,04,31,31,01,01,10,10,80,80,3,3,2,2,2,2,2,2,360150580,1361217139,3,3
1,52,114,0044,2,000,001,37000,0,0000,201,2020,02,18,11,30,12,2,3,2,14,00,7,00,23,00,23,02,9,01,70,5,4,01,65,75,14,61,31,00,11,00,10,00,70,00,4,0,2,0,2,0,4,2,360159766,1360621065,3,3
1,52,114,0045,2,000,001,37000,0,0000,201,2020,03,05,06,18,23,2,1,2,07,00,7,00,23,00,23,03,9,01,70,4,2,21,25,65,13,04,31,31,11,01,10,10,31,10,3,3,2,2,2,2,2,4,360221537,1361341207,5,3
1,52,114,0046,2,000,001,21000,0,0000,201,2020,03,10,12,30,12,1,2,2,07,00,1,00,23,00,23,05,9,01,70,1,2,21,65,01,04,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,4,2,360152598,1361330369,3,3
1,52,114,0047,2,000,001,37000,0,0000,201,2020,03,06,15,46,12,1,3,1,13,00,7,00,23,00,23,03,2,01,70,5,4,21,35,35,03,14,31,31,01,11,10,10,10,30,2,3,2,2,2,2,4,2,360038771,1361823856,6,3
1,52,114,0048,2,000,001,99000,0,0000,201,2020,03,14,08,10,12,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,25,65,03,14,31,31,01,11,10,10,10,30,3,3,2,2,2,2,2,4,360057877,1361623284,7,3
1,52,114,0049,1,001,000,10340,0,0000,201,2020,03,22,05,53,23,2,3,1,01,00,1,09,22,00,23,15,6,30,70,4,3,41,25,00,03,75,31,00,01,00,04,00,20,00,1,0,1,0,1,0,1,0,355942209,1360853540,1,3
1,52,114,0050,2,000,002,37000,0,0000,201,2020,03,11,19,23,22,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,01,01,03,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360321575,1361116313,4,3
1,52,114,0051,2,000,001,99000,0,0000,201,2020,03,23,08,19,12,1,1,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,25,25,03,03,31,31,01,01,10,10,30,70,2,3,2,2,2,2,4,2,360251208,1361337452,2,3
1,52,114,0052,2,000,001,21540,0,0000,201,2020,03,19,18,35,21,2,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,25,25,03,61,31,00,01,00,04,00,80,00,3,0,2,0,2,0,4,2,360225758,1361251338,5,2
1,52,114,0053,2,000,001,20980,0,0000,201,2020,03,24,21,32,22,1,1,1,01,00,1,09,22,00,23,15,9,30,70,5,2,01,55,55,03,61,31,00,01,00,03,00,80,00,3,0,2,0,2,0,4,2,360247267,1361337232,3,3
1,52,114,0054,2,000,001,21540,0,0000,201,2020,02,23,04,21,22,1,2,1,14,00,1,00,23,00,23,04,9,01,70,4,2,21,25,25,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360144553,1361244348,1,1
1,52,059,0006,2,000,002,43020,2,0368,202,2020,03,08,13,05,12,2,3,1,11,00,7,00,23,00,23,03,9,01,70,1,3,21,35,35,03,13,31,31,01,11,07,07,10,31,1,3,1,2,2,2,4,2,353623879,1361002075,1,3
1,52,101,0074,2,000,001,37000,0,0000,201,2020,03,17,02,13,22,1,2,1,01,00,3,09,22,09,22,15,9,30,70,4,2,21,01,35,03,03,31,31,01,01,03,03,10,40,2,3,1,2,2,2,4,2,360533633,1361356820,3,3
1,52,101,0075,2,000,001,00080,2,4086,201,2020,04,01,00,05,22,2,2,1,07,00,1,00,23,00,23,05,9,01,70,1,2,21,45,65,04,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360346821,1361430361,4,3
1,52,101,0077,2,000,001,37000,0,0000,201,2020,04,08,17,29,13,1,2,1,14,00,8,00,23,00,23,05,9,01,70,5,2,21,35,45,13,13,31,31,11,11,10,10,10,30,3,3,2,2,2,2,4,2,360520834,1361434560,4,3
1,52,101,0078,2,000,001,37000,0,0000,201,2020,04,01,12,30,12,3,1,2,01,00,7,09,22,00,23,15,9,30,70,5,4,41,75,00,03,75,31,00,01,00,03,00,50,00,3,0,2,0,2,0,4,0,360451467,1361407633,4,3
1,52,101,0079,2,000,001,37000,0,0000,201,2020,04,04,14,10,12,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,55,25,04,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360357216,1361103923,7,3
1,52,101,0080,2,000,001,01580,2,0000,201,2020,01,05,14,20,12,2,2,1,01,00,1,09,22,09,22,18,9,30,70,5,2,21,01,55,03,04,31,31,01,01,10,10,10,80,2,2,1,1,2,2,2,4,360237526,1361508135,1,3
1,52,101,0081,2,000,001,99000,0,0000,201,2020,04,10,14,10,12,1,1,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,45,25,03,04,31,31,01,01,10,10,70,60,3,3,2,2,2,2,4,2,360405110,1361231838,6,3
1,52,101,0082,2,000,001,21780,0,0000,201,2020,04,10,05,20,23,2,3,2,01,00,1,09,22,09,22,15,9,30,70,4,4,21,55,45,11,03,01,31,11,01,03,10,50,70,3,2,2,2,2,2,4,2,360507758,1361049326,6,3
1,52,101,0083,2,000,001,20370,0,0000,201,2020,03,28,12,55,12,2,2,1,07,00,1,00,23,00,23,05,9,01,70,4,2,21,25,01,03,04,31,31,01,01,04,04,40,80,2,2,2,2,2,2,4,2,360423096,1361421907,7,3
1,52,101,0084,2,000,001,10360,0,0000,201,2020,04,06,14,10,12,1,2,1,12,00,7,00,23,00,23,03,9,01,70,4,3,21,55,65,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360605592,1361328466,2,3
1,52,101,0085,2,000,001,00080,2,0409,201,2020,03,26,18,50,21,1,1,1,12,00,7,00,23,00,23,04,9,01,70,1,2,21,01,01,04,04,31,31,01,01,10,10,10,30,3,3,1,2,2,2,4,2,360335756,1361430896,5,3
1,52,101,0086,2,000,001,37000,0,0000,201,2020,04,13,17,20,12,1,2,2,07,00,1,00,23,00,23,03,9,01,70,4,2,21,65,35,03,14,31,31,01,11,03,03,10,70,3,3,2,2,2,2,4,2,360502124,1361343508,2,3
1,52,101,0087,2,000,001,37000,0,0000,201,2020,04,10,22,00,22,1,1,1,01,00,7,09,22,09,22,15,9,30,70,4,3,21,35,25,03,51,31,00,01,00,10,00,50,40,3,3,2,0,2,0,4,2,360416334,1361339118,6,3
1,52,101,0088,2,000,002,10360,0,0000,201,2020,03,31,10,15,12,1,2,1,12,00,7,00,23,00,23,03,9,01,70,4,4,21,55,55,03,14,31,31,01,11,03,03,21,20,2,2,1,2,2,2,4,4,360605226,1361329198,3,3
1,52,103,0006,2,000,003,20870,0,0000,205,2020,03,22,06,20,11,2,3,1,01,00,7,09,22,01,22,15,9,30,70,4,4,21,55,01,03,04,31,31,01,01,04,10,80,20,1,1,1,2,2,1,2,4,355956796,1363229364,1,3
1,52,103,0007,2,000,002,01580,0,0000,205,2020,04,14,14,20,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,75,45,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,355921903,1362751344,3,3
1,52,104,0001,1,001,000,37000,0,0000,206,2020,04,04,11,08,12,1,2,1,07,00,7,00,23,00,23,01,9,01,70,5,4,01,01,75,03,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,1,360346078,1362947646,7,3
1,52,105,0023,2,000,001,37000,0,0000,210,2020,03,21,13,10,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,5,4,21,45,75,03,14,31,31,01,11,10,10,80,60,3,3,2,2,2,2,2,4,360913954,1361542128,7,3
1,52,105,0024,2,000,001,00080,0,0000,210,2020,03,28,19,55,22,3,2,2,14,00,7,00,23,00,23,05,9,20,70,1,2,01,35,65,03,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,2,360932806,1361551886,7,3
1,52,105,0025,2,000,001,37000,0,0000,210,2020,03,30,18,05,13,2,2,1,14,00,7,00,23,00,23,02,9,01,70,5,4,01,65,01,14,61,31,00,11,00,10,00,10,00,3,0,2,0,2,0,4,2,360858309,1361628482,2,3
1,52,105,0026,2,000,001,37000,0,0000,210,2020,03,26,12,19,12,1,2,1,01,00,7,09,22,00,23,11,9,30,70,5,4,01,45,01,03,61,31,00,01,00,02,00,50,00,3,0,2,0,2,0,4,2,360720784,1361317512,5,3
1,52,105,0027,2,000,001,10130,0,0000,210,2020,04,13,07,40,12,3,2,2,01,00,1,09,22,09,22,15,9,30,70,5,2,21,35,35,03,03,31,31,01,01,03,03,10,40,3,3,2,2,2,2,4,2,360918469,1361608597,2,3
1,52,105,0028,2,000,001,37000,0,0000,210,2020,04,03,08,16,12,1,3,1,01,00,7,09,22,01,22,14,9,30,70,4,4,21,35,35,03,04,31,31,01,01,10,10,50,80,2,2,2,2,2,2,2,4,360712690,1361557668,6,3
1,52,105,0029,2,000,001,20090,0,0000,210,2020,04,16,17,06,12,1,2,1,07,00,7,00,23,00,23,03,9,01,70,4,2,21,65,35,03,04,31,31,01,01,10,03,50,80,3,3,2,2,2,2,4,2,361007516,1361200621,5,3
1,52,105,0030,2,000,001,20640,0,0000,210,2020,04,21,15,42,12,2,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,01,65,35,03,61,31,00,01,00,03,00,80,00,4,0,2,0,2,0,4,2,361040823,1361622426,3,3
1,52,109,0029,2,000,001,37000,0,0000,207,2020,02,23,15,14,12,2,2,1,01,00,7,09,22,01,21,14,9,30,70,4,2,21,25,75,03,04,31,31,01,01,03,10,40,10,2,2,2,1,2,2,2,4,355820175,1361043246,1,1
1,52,109,0030,2,000,001,37000,0,0000,207,2020,04,03,18,01,13,1,2,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,25,01,04,04,31,31,01,01,04,04,10,30,3,2,2,2,2,2,4,2,355743942,1361032442,6,3
1,52,109,0031,2,000,001,21540,0,0000,207,2020,03,27,17,21,13,3,2,1,12,00,1,00,23,00,23,03,9,01,70,4,4,21,25,25,03,04,31,31,01,01,10,10,10,31,3,3,2,2,2,2,4,2,355628789,1361025642,6,3
1,52,109,0032,2,000,002,37000,0,0000,207,2020,04,02,18,34,21,2,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,01,35,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,355721282,1361113284,5,3
1,52,111,0023,2,000,001,37000,0,0000,209,2020,03,17,17,20,13,2,2,1,01,00,7,01,22,09,22,14,9,30,70,5,4,21,35,45,03,04,31,31,01,01,10,02,80,60,3,3,2,2,2,2,4,2,355417997,1360933221,3,3
1,52,111,0024,1,001,000,37000,0,0000,209,2020,04,08,22,20,22,1,2,1,07,00,7,00,23,00,23,03,7,01,70,4,3,21,45,75,14,51,31,00,11,00,03,00,10,20,3,3,2,0,2,0,4,1,355301176,1361002056,4,3
1,52,111,0025,2,000,002,10070,0,0000,209,2020,04,10,14,30,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,75,35,03,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,355609693,1361804389,6,3
1,52,112,0030,2,000,001,37000,0,0000,202,2020,03,25,11,11,12,1,2,1,01,00,7,01,21,09,22,17,9,30,01,5,4,21,01,65,14,14,31,31,11,11,03,02,80,50,3,3,2,1,2,2,4,2,353831375,1360306439,4,3
1,52,112,0031,2,000,001,00080,0,0000,202,2020,03,26,14,55,12,1,2,1,01,00,1,09,22,09,22,18,9,30,70,4,2,21,55,65,03,04,31,31,01,01,10,10,40,10,3,3,2,2,2,2,4,2,353929793,1360434994,5,3
1,52,112,0032,2,000,001,37000,0,0000,501,2020,03,25,16,52,12,1,3,1,01,00,7,09,22,09,22,17,9,30,70,5,4,21,35,35,03,03,31,31,01,01,10,10,48,50,3,2,2,2,2,2,4,2,353329075,1355419588,4,3
1,52,112,0033,2,000,001,00080,2,0000,202,2020,04,04,07,13,12,1,2,1,07,00,1,00,23,00,23,05,9,01,70,1,2,21,25,55,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,353754751,1360417533,7,3
1,52,112,0034,2,000,001,37000,0,0000,202,2020,04,10,08,13,12,2,2,1,01,00,7,09,22,09,22,15,9,30,70,4,3,21,45,25,03,51,31,00,01,00,10,00,20,10,3,3,2,0,2,0,4,2,353827298,1360243975,6,3
1,52,112,0035,2,000,001,20580,0,0000,202,2020,04,01,19,25,22,3,2,2,01,00,1,09,22,09,22,15,9,30,70,1,2,21,45,45,04,04,31,31,01,01,10,04,10,20,3,3,2,2,2,2,4,2,353833842,1360254148,4,3
1,52,112,0036,2,000,001,00270,1,0255,501,2020,03,27,17,39,13,3,3,2,14,00,7,00,23,00,23,03,8,01,70,4,3,41,25,00,04,75,31,00,01,00,04,00,10,00,2,0,1,0,2,0,4,0,353138082,1355441111,6,3
1,52,112,0037,2,000,001,00080,2,4658,202,2020,03,19,05,03,23,1,3,1,07,00,1,00,23,00,23,05,9,01,70,1,3,21,01,65,17,03,01,31,11,01,10,10,80,60,3,2,2,2,2,2,4,2,353819854,1360458809,5,2
1,52,112,0038,2,000,001,10390,0,0000,442,2020,04,02,17,20,13,1,3,1,01,00,7,09,22,09,22,14,9,30,70,4,3,21,35,55,03,04,31,31,01,01,04,04,50,80,3,3,2,2,2,2,2,4,353822573,1355910449,5,3
1,52,112,0039,2,000,001,00270,1,0013,202,2020,04,17,11,24,12,1,2,1,01,00,1,09,22,09,22,19,9,30,70,1,2,21,75,65,03,03,31,31,01,01,10,10,10,40,2,2,1,2,2,2,4,2,353755563,1360409864,6,3
1,52,114,0055,2,000,001,37000,0,0000,201,2020,03,22,14,37,12,2,2,1,01,00,1,09,22,09,22,15,9,30,70,4,3,21,01,75,03,03,31,31,01,01,03,02,50,10,2,2,2,1,2,2,4,2,360220142,1361245996,1,3
1,52,114,0056,2,000,001,37000,0,0000,201,2020,03,26,18,30,21,2,2,1,07,00,7,00,23,00,23,04,9,01,70,4,2,21,65,01,03,51,31,00,01,00,03,00,10,40,3,2,2,0,2,0,4,2,360209213,1361312864,5,3
1,52,114,0057,2,000,001,00080,1,0412,201,2020,03,16,07,26,12,5,2,2,12,00,1,00,23,00,23,05,9,01,70,1,2,21,45,55,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360201616,1361338483,2,3
1,52,114,0058,2,000,001,00080,1,0400,201,2020,03,09,11,17,12,1,3,1,14,00,1,00,23,00,23,05,9,01,70,1,2,21,01,45,13,04,31,31,11,01,10,10,10,30,3,3,2,2,2,2,4,2,360028511,1361231850,2,3
1,52,114,0059,2,000,001,99000,0,0000,201,2020,03,23,11,40,12,1,1,1,00,00,7,00,23,00,23,00,0,20,70,0,4,01,55,45,03,61,31,00,01,00,10,00,00,00,4,0,2,0,2,0,4,2,360311261,1361255380,2,3
1,52,114,0060,2,000,001,04160,0,0000,201,2020,03,25,17,05,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,3,21,35,01,12,34,31,31,11,00,04,04,40,10,3,2,2,0,2,0,4,2,360820329,1360815445,4,3
