資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,曜日(発生年月日),祝日(発生年月日)
1,52,112,0054,2,000,001,21500,0,0000,202,2019,05,28,10,13,12,3,2,2,01,00,1,09,22,09,22,18,9,30,70,4,2,21,75,55,03,03,31,31,01,01,03,03,80,60,3,3,2,2,2,2,4,2,353759449,1360319567,3,3
1,52,112,0055,1,001,001,00080,2,4562,202,2019,06,25,17,35,12,1,3,1,13,00,7,00,23,00,23,03,4,01,70,4,3,21,55,75,11,04,01,31,11,01,04,04,60,52,3,1,2,1,2,2,4,1,354239284,1360533939,3,3
1,52,113,0027,2,000,001,01620,0,0000,204,2019,05,06,13,13,12,2,2,1,01,00,7,09,22,09,22,15,9,30,70,5,2,21,35,45,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,353113040,1354509455,2,1
1,52,113,0028,2,000,001,00270,2,0047,204,2019,05,19,10,07,12,1,2,1,07,00,1,00,23,00,23,03,8,01,70,4,2,21,65,25,03,04,31,31,01,01,04,04,60,80,3,3,2,2,2,2,2,4,352925054,1354437704,1,3
1,52,113,0029,2,000,001,20660,0,0000,481,2019,06,10,17,03,12,2,3,1,11,00,7,00,23,00,23,03,9,01,70,4,2,21,45,45,03,13,31,31,01,11,10,10,50,50,2,2,2,2,2,2,4,2,353130575,1353019900,2,3
1,52,114,0063,2,000,001,37000,0,0000,201,2019,05,16,16,17,12,1,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,55,45,03,03,31,31,01,01,04,04,10,30,2,2,2,2,2,2,4,2,360147689,1361116430,5,3
1,52,114,0064,2,000,001,37000,0,0000,201,2019,05,30,13,40,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,4,21,65,65,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360014825,1360846014,5,3
1,52,114,0065,2,000,001,37000,0,0000,201,2019,05,27,07,35,12,1,3,1,01,00,7,09,22,09,22,15,9,30,70,4,2,21,35,65,03,04,31,31,01,01,10,10,60,80,3,3,2,2,2,2,2,4,360143756,1360848641,2,3
1,52,114,0067,2,000,001,21540,0,0000,201,2019,05,21,19,45,21,1,3,1,14,00,7,00,23,00,23,04,9,01,70,4,4,21,35,35,03,04,31,31,01,01,04,04,13,10,2,2,2,1,2,2,2,4,355940567,1361133750,3,3
1,52,114,0068,2,000,002,37000,0,0000,201,2019,06,01,23,39,22,1,3,1,01,00,3,09,22,09,22,14,9,30,70,4,2,21,01,01,03,04,31,31,01,01,04,10,50,80,2,2,1,1,2,2,2,4,360352220,1361031423,7,3
1,52,114,0069,2,000,001,21540,0,0000,201,2019,06,02,14,55,12,2,1,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,65,01,03,04,31,31,01,01,04,04,60,80,3,3,2,2,2,2,2,4,360255595,1361254707,1,3
1,52,114,0070,2,000,001,37000,0,0000,201,2019,05,29,08,00,12,1,3,1,01,00,7,01,21,09,22,15,9,30,70,4,4,21,45,35,03,04,31,31,01,01,10,10,10,40,2,3,2,2,2,2,4,2,360119178,1361451030,4,3
1,52,114,0071,2,000,001,37000,0,0000,201,2019,05,09,20,10,22,2,1,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,01,01,03,04,31,31,01,01,03,03,80,50,3,3,2,2,2,2,2,4,360222803,1361117469,5,3
1,52,114,0072,2,000,001,10100,0,0000,201,2019,05,29,19,15,21,1,1,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,45,45,04,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360334078,1361149015,4,3
1,52,114,0073,2,000,001,37000,0,0000,201,2019,06,09,12,55,12,2,2,1,01,00,7,01,21,09,22,15,9,30,70,4,2,21,75,55,03,03,31,31,01,01,03,03,40,10,2,2,2,2,2,2,4,2,360200041,1361229996,1,3
1,52,114,0074,2,000,001,00080,2,0000,201,2019,05,20,08,20,12,2,2,1,01,00,1,09,22,09,22,17,9,30,70,1,2,21,25,25,04,36,31,31,01,00,10,10,40,10,3,3,2,0,2,0,4,2,360227819,1361354918,2,3
1,52,114,0076,2,000,001,37000,0,0000,201,2019,06,29,12,42,12,3,2,2,01,00,3,09,22,09,21,15,9,30,70,5,4,21,35,45,03,03,31,31,01,01,02,03,10,40,2,2,2,2,2,2,4,2,360841797,1360854198,7,3
1,52,059,0015,2,000,002,43010,1,0760,209,2019,06,10,12,19,12,3,3,2,13,00,7,00,23,00,23,03,6,01,70,1,4,21,35,45,11,11,01,01,11,11,07,07,50,78,1,2,1,2,2,2,2,2,355148285,1361122257,2,3
1,52,059,0016,2,000,002,50010,1,0000,206,2019,06,29,20,24,22,3,3,1,11,00,7,00,23,00,23,04,9,01,70,6,2,21,35,65,03,03,31,31,01,01,06,06,10,30,3,3,1,2,1,2,4,2,360143673,1362903810,7,3
1,52,059,0017,2,000,001,43010,1,0760,209,2019,06,10,12,18,12,3,3,2,13,00,7,00,23,00,23,04,6,01,70,1,4,21,55,45,11,03,01,31,11,01,07,07,30,10,3,2,2,1,2,2,4,4,355146811,1361120734,2,3
1,52,059,0018,2,000,001,43010,1,0760,209,2019,06,10,12,17,12,3,3,2,13,00,7,00,23,00,23,03,6,01,70,1,4,21,25,55,12,12,01,01,11,11,07,07,10,10,1,2,2,2,2,2,2,4,355149446,1361123597,2,3
1,52,059,0019,2,000,004,50010,1,7500,322,2019,06,09,17,50,12,2,3,1,14,00,7,00,23,00,23,03,9,01,70,6,4,21,01,35,03,04,31,31,01,01,06,06,10,10,2,2,2,2,2,2,4,2,360453167,1362136991,1,3
1,52,101,0209,2,000,001,20200,0,0000,201,2019,05,29,17,20,12,1,2,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,45,01,04,51,31,00,01,00,04,00,80,20,3,3,2,0,2,0,4,2,360407261,1361150871,4,3
1,52,101,0210,2,000,001,37000,0,0000,201,2019,06,22,14,12,12,1,2,1,01,00,7,01,22,09,22,15,9,30,70,4,4,21,45,45,03,04,31,31,01,01,03,02,80,58,3,2,2,2,2,2,4,2,360409571,1361436783,7,3
1,52,101,0211,2,000,001,04160,0,0000,201,2019,06,29,08,55,12,2,3,1,14,00,2,00,23,00,23,04,9,01,70,1,2,21,45,25,03,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360506216,1361150595,7,3
1,52,101,0212,2,000,001,37000,0,0000,201,2019,06,03,08,32,12,1,2,1,07,00,7,00,23,00,23,03,9,01,70,4,2,21,45,55,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,360657417,1361350356,2,3
1,52,101,0213,2,000,001,00080,1,4081,201,2019,06,13,01,20,22,1,2,1,14,00,1,00,23,00,23,04,9,01,70,1,2,21,01,25,13,04,31,31,11,01,10,10,10,20,2,2,2,1,2,2,4,2,360403240,1361432860,5,3
1,52,101,0214,2,000,001,37000,0,0000,201,2019,07,03,10,02,12,2,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,25,25,12,03,31,31,11,01,04,04,60,80,3,2,2,2,2,2,2,4,360643043,1361426388,4,3
1,52,101,0215,2,000,001,37000,0,0000,201,2019,06,16,16,30,12,3,2,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,65,01,14,51,31,00,11,00,03,00,10,40,3,3,2,0,2,0,4,2,360451238,1361414161,1,3
1,52,101,0216,2,000,001,00080,1,4055,201,2019,07,01,10,48,12,1,2,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,65,35,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360527426,1361458412,2,3
1,52,101,0217,2,000,001,37000,0,0000,201,2019,06,05,17,45,12,1,1,1,14,00,7,00,23,00,23,03,9,01,70,4,3,01,55,25,03,61,31,00,01,00,03,00,80,00,3,0,2,0,2,0,4,2,360340848,1361302038,4,3
1,52,101,0218,2,000,001,01580,0,0000,201,2019,05,23,07,20,12,1,3,1,01,00,1,09,22,09,22,15,9,30,70,1,2,21,55,35,03,04,31,31,01,01,10,10,40,10,3,3,2,1,2,2,4,2,360247650,1361502210,5,3
1,52,101,0219,2,000,001,37000,0,0000,201,2019,06,26,16,15,12,1,2,1,01,00,7,09,22,04,21,15,9,30,70,5,4,21,35,01,03,51,31,00,01,00,02,00,10,40,3,2,2,0,2,0,4,2,360410355,1361210534,4,3
1,52,101,0220,2,000,001,99000,0,0000,322,2019,07,05,11,50,12,2,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,41,35,00,04,75,31,00,01,00,10,00,30,00,3,0,2,0,2,0,4,0,360625767,1361735478,6,3
1,52,101,0221,2,000,001,10010,0,0000,201,2019,06,10,12,05,12,3,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,55,75,13,61,01,00,11,00,10,00,10,00,3,0,2,0,2,0,4,2,360555157,1361242094,2,3
1,52,101,0222,2,000,001,37000,0,0000,201,2019,07,01,14,32,12,1,2,1,01,00,7,09,22,01,21,15,9,30,70,4,2,21,25,75,03,04,31,31,01,01,03,10,20,80,3,3,2,2,2,2,2,4,360400955,1361106849,2,3
1,52,101,0223,2,000,001,10010,0,0000,201,2019,05,24,22,17,22,1,2,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,01,25,03,03,31,31,01,01,03,03,80,50,3,3,2,2,2,2,4,2,360457689,1361232766,6,3
1,52,101,0224,2,000,001,10360,0,0000,201,2019,06,24,02,00,22,1,2,1,01,00,3,09,22,09,22,15,9,30,70,4,2,21,25,35,13,04,31,31,11,01,03,03,20,10,3,3,2,1,2,2,4,2,360614629,1361327620,2,3
1,52,101,0225,2,000,001,37000,0,0000,201,2019,05,23,13,10,12,1,2,1,01,00,7,01,22,00,23,17,9,30,70,5,4,01,65,65,14,61,31,00,11,00,10,00,10,00,3,0,2,0,2,0,4,2,360424633,1361149636,5,3
1,52,101,0226,2,000,001,37000,0,0000,201,2019,06,05,12,10,12,1,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,55,25,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360500692,1361659104,4,3
1,52,101,0227,2,000,001,00080,2,0000,201,2019,06,20,08,18,12,1,2,1,07,00,1,00,23,00,23,05,9,01,70,1,2,21,01,01,03,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360409241,1361434157,5,3
1,52,101,0228,2,000,001,37000,0,0000,201,2019,06,20,22,00,22,1,2,1,01,00,7,01,21,00,23,14,9,30,70,5,4,01,65,65,03,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,2,360436274,1361319004,5,3
1,52,101,0229,2,000,001,04160,0,0000,201,2019,07,08,07,13,12,1,3,1,07,00,1,00,23,00,23,05,9,01,70,4,2,21,55,55,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360518480,1361149540,2,3
1,52,101,0230,2,000,001,37000,0,0000,201,2019,06,11,19,30,21,2,1,1,01,00,7,09,22,01,22,15,9,30,70,5,4,21,35,35,04,14,31,31,01,11,10,10,10,40,3,3,2,2,2,2,2,4,360657133,1361256883,3,3
1,52,101,0231,2,000,001,37000,0,0000,201,2019,07,03,07,44,12,2,3,1,01,00,7,09,22,01,21,15,9,30,70,5,4,21,25,45,03,04,31,31,01,01,03,10,10,40,2,2,1,1,2,2,2,4,360429616,1361527943,4,3
1,52,101,0232,2,000,001,37000,0,0000,201,2019,05,24,17,35,12,1,2,1,01,00,4,09,21,00,23,15,9,30,70,4,3,01,35,55,04,61,31,00,01,00,02,00,10,00,4,0,2,0,2,0,4,2,360441451,1361420109,6,3
1,52,101,0233,2,000,001,20190,0,0000,201,2019,07,08,09,33,12,1,2,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,35,55,17,14,31,31,11,11,04,04,10,30,3,3,2,2,2,2,4,2,360349326,1361420994,2,3
1,52,101,0234,2,000,001,01580,0,0000,201,2019,07,14,06,40,12,2,2,1,14,00,1,00,23,00,23,05,9,01,70,1,2,21,35,35,03,04,31,31,01,01,10,10,10,30,2,2,1,2,2,2,4,2,360247932,1361501824,1,2
1,52,101,0235,2,000,002,37000,0,0000,201,2019,06,18,08,15,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,75,35,03,03,31,31,01,01,04,04,10,13,3,3,2,2,2,2,4,2,360518942,1361554490,3,3
1,52,101,0236,2,000,001,00080,2,0408,201,2019,06,20,06,27,12,1,2,1,01,00,1,09,22,09,22,18,9,30,70,5,2,21,65,65,03,51,31,00,01,00,10,00,70,10,3,3,2,0,2,0,4,2,360325941,1361431067,5,3
1,52,101,0237,2,000,001,10010,0,0000,201,2019,07,02,13,44,12,2,2,1,01,00,1,09,22,09,22,19,9,30,70,5,2,21,25,01,03,04,31,31,01,01,04,04,50,80,2,2,2,2,2,2,2,4,360414615,1361244853,3,3
1,52,101,0238,2,000,001,37000,0,0000,201,2019,07,06,14,20,12,1,2,1,01,00,7,01,22,09,22,11,9,30,70,4,3,21,45,35,04,04,31,31,01,01,10,10,50,10,3,3,2,2,2,2,4,2,360352683,1361122509,7,3
1,52,101,0239,2,000,001,37000,0,0000,201,2019,06,05,17,10,12,1,2,1,01,00,7,09,22,01,21,15,9,30,70,4,2,21,35,01,04,51,31,00,01,00,03,00,10,40,3,2,2,0,2,0,4,2,360445834,1361450841,4,3
1,52,101,0240,2,000,001,37000,0,0000,201,2019,06,13,07,55,12,1,1,1,01,00,7,09,22,09,22,11,9,30,70,5,4,21,35,01,03,51,31,00,01,00,02,00,50,10,3,3,2,0,2,0,4,2,360546409,1361349448,5,3
1,52,101,0241,2,000,001,37000,0,0000,201,2019,06,05,15,14,12,1,1,1,01,00,7,09,22,09,22,14,9,30,70,4,4,21,55,65,04,36,31,31,01,00,10,10,10,40,3,3,2,0,2,0,4,2,360501307,1361349169,4,3
1,52,101,0242,2,000,001,37000,0,0000,201,2019,07,01,08,55,12,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,25,11,03,01,31,11,01,04,04,10,30,3,2,2,2,2,2,4,2,360550770,1361212774,2,3
1,52,101,0243,2,000,001,37000,0,0000,201,2019,06,21,00,04,22,1,2,1,01,00,7,09,22,00,23,15,9,30,70,4,2,01,35,55,04,61,31,00,01,00,03,00,10,00,3,0,2,0,2,0,4,2,360348713,1361306166,6,3
1,52,101,0244,2,000,001,37000,0,0000,201,2019,07,03,17,25,12,2,1,1,01,00,1,09,22,09,22,19,9,30,70,4,2,21,65,35,03,03,31,31,01,01,04,03,20,80,3,3,2,2,2,2,2,4,360336635,1361349422,4,3
1,52,101,0245,2,000,001,37000,0,0000,201,2019,07,11,13,40,12,3,2,2,01,00,7,09,22,01,21,15,9,30,70,4,4,21,45,75,03,04,31,31,01,01,10,10,80,50,3,2,2,1,2,2,2,4,360305813,1361524544,5,3
1,52,101,0246,2,000,001,20190,0,0000,201,2019,07,24,06,55,12,2,3,1,14,00,1,00,23,00,23,04,9,01,70,4,2,21,35,01,03,14,31,31,01,11,04,04,30,10,3,3,2,2,2,2,2,4,360352869,1361624704,4,3
1,52,101,0247,2,000,001,37000,0,0000,201,2019,07,29,17,55,12,1,2,1,01,00,7,09,22,01,21,15,9,30,70,4,2,21,55,65,03,04,31,31,01,01,03,03,50,80,3,3,2,2,2,2,2,4,360534700,1361410865,2,3
1,52,101,0251,2,000,001,37000,0,0000,201,2019,07,06,18,10,12,1,1,1,01,00,7,01,21,09,22,15,9,30,70,4,4,21,65,65,03,04,31,31,01,01,02,10,10,60,3,3,2,2,2,2,4,2,360508703,1361230149,7,3
1,52,101,0252,2,000,001,37000,0,0000,201,2019,07,17,17,20,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,3,21,55,35,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360501083,1361558392,4,3
1,52,105,0062,2,000,001,10350,0,0000,210,2019,06,30,17,15,12,3,3,2,07,00,1,00,23,00,23,04,9,01,70,4,2,21,55,75,04,04,31,31,01,01,10,10,10,30,2,3,2,2,2,2,4,2,361029500,1361315461,1,3
1,52,105,0063,2,000,001,10350,0,0000,210,2019,07,09,07,38,12,2,2,1,07,00,7,00,23,00,23,03,9,01,70,4,2,21,45,45,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,360736668,1361310791,3,3
1,52,105,0064,2,000,001,10350,0,0000,210,2019,06,20,08,10,12,1,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,25,25,03,04,31,31,01,01,10,10,10,30,2,2,1,2,2,2,4,2,361127215,1361319455,5,3
1,52,105,0065,2,000,002,00080,1,3991,210,2019,07,15,03,35,22,2,2,1,14,00,7,00,23,00,23,06,9,01,70,1,2,21,65,35,03,14,31,31,01,11,10,10,10,13,2,2,1,2,2,2,2,2,360849020,1361553559,2,1
1,52,105,0066,2,000,001,10440,0,0000,210,2019,06,26,08,35,12,1,2,1,01,00,7,09,22,09,22,15,9,30,70,4,2,21,45,01,03,51,31,00,01,00,04,00,20,40,3,3,2,0,2,0,4,2,360829812,1361640609,4,3
1,52,105,0067,2,000,001,20760,0,0000,210,2019,06,30,20,50,22,3,2,2,07,00,7,00,23,00,23,03,9,01,70,4,2,21,01,00,51,00,00,00,00,00,00,00,00,00,4,0,0,0,0,0,2,0,361019242,1361435591,1,3
1,52,105,0068,2,000,001,37000,0,0000,210,2019,07,15,11,09,12,1,3,1,01,00,1,09,22,01,22,14,3,30,70,5,2,21,75,35,03,04,31,31,01,01,03,10,50,20,3,3,2,2,2,2,4,2,360914822,1361614625,2,1
1,52,105,0069,2,000,001,10350,0,0000,210,2019,07,12,07,03,12,2,1,1,07,00,1,00,23,00,23,02,9,01,70,4,2,21,01,45,03,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360802041,1361314566,6,3
1,52,105,0070,2,000,001,10350,0,0000,210,2019,06,10,08,40,12,3,3,2,14,00,7,00,23,00,23,04,9,01,70,4,2,21,01,75,03,14,31,31,01,11,10,10,10,10,2,2,2,2,2,2,4,2,360845186,1361310747,2,3
1,52,105,0071,2,000,001,10440,0,0000,210,2019,07,24,11,10,12,1,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,65,65,14,61,31,00,11,00,03,00,10,00,3,0,2,0,2,0,4,2,360831100,1361622462,4,3
1,52,105,0072,2,000,002,00080,1,0000,210,2019,07,24,19,21,21,1,3,1,07,00,1,00,23,00,23,04,7,01,70,1,2,21,55,01,03,03,31,31,01,01,10,10,10,30,2,2,2,2,2,2,4,2,361009881,1361548326,4,3
1,52,105,0073,2,000,001,37000,0,0000,210,2019,07,17,10,29,12,1,2,1,14,00,7,00,23,00,23,02,9,01,70,5,4,21,35,45,03,04,31,31,01,01,10,10,80,50,3,3,2,2,2,2,2,4,360932341,1361611956,4,3
1,52,105,0074,2,000,001,10290,0,0000,210,2019,07,20,19,25,21,2,3,1,14,00,7,00,23,00,23,05,9,01,70,4,2,21,45,35,04,04,31,31,01,01,10,10,10,70,3,3,2,2,2,2,4,2,360921117,1361207886,7,3
1,52,106,0015,2,000,001,37000,0,0000,208,2019,07,06,21,10,22,1,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,55,75,03,04,31,31,01,01,03,03,40,50,3,3,2,2,2,2,2,4,361333776,1361124776,7,3
1,52,106,0016,2,000,002,10350,0,0000,208,2019,07,01,17,16,12,1,2,1,07,00,7,00,23,00,23,04,9,01,70,4,2,21,35,45,04,04,31,31,01,01,04,04,10,13,3,3,2,2,2,2,4,2,361236062,1361312447,2,3
1,52,106,0017,2,000,001,10120,0,0000,208,2019,07,27,15,15,12,3,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,65,65,03,04,31,31,01,01,03,03,30,10,3,3,2,2,2,2,2,4,361231242,1361350101,7,3
1,52,106,0018,2,000,001,10120,0,0000,208,2019,07,26,11,41,12,1,3,1,01,00,1,09,22,09,22,14,9,30,70,5,2,21,35,75,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,361308957,1361215061,6,3
1,52,107,0013,2,000,001,20090,0,0000,210,2019,07,12,12,15,12,1,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,75,55,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,361233899,1360937860,6,3
1,52,109,0054,2,000,001,04170,0,0000,207,2019,06,16,15,29,12,3,2,1,07,00,2,00,23,00,23,04,9,01,70,4,2,21,55,25,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,4,355738763,1361032324,1,3
1,52,109,0055,2,000,001,37000,0,0000,207,2019,06,22,15,40,12,1,1,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,35,65,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,355647773,1361107515,7,3
1,52,109,0056,2,000,001,99000,0,9999,207,2019,07,05,07,35,12,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,25,45,03,03,31,31,01,01,10,10,30,40,3,3,2,2,2,2,4,2,355648578,1361140537,6,3
1,52,109,0057,2,000,001,04170,0,0000,207,2019,07,09,07,22,12,2,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,25,45,04,14,31,31,01,11,04,04,30,10,3,3,2,2,2,2,2,4,355753454,1361032343,3,3
1,52,109,0058,2,000,001,37000,0,0000,207,2019,07,13,06,42,12,1,2,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,01,01,03,61,31,00,01,00,04,00,50,00,3,0,2,0,2,0,4,2,355701443,1361058752,7,3
1,52,109,0059,2,000,001,04170,0,0000,207,2019,07,10,17,42,12,1,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,55,35,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,355740055,1361032238,4,3
1,52,109,0060,2,000,001,37000,0,0000,207,2019,07,09,17,52,12,1,2,1,14,00,7,00,23,00,23,04,8,01,70,4,2,21,35,55,03,04,31,31,01,01,04,04,30,10,3,3,2,2,2,2,2,4,355721553,1361105999,3,3
1,52,109,0061,2,000,001,04170,0,0000,207,2019,07,02,21,27,22,1,2,1,14,00,1,00,23,00,23,04,9,01,70,4,2,21,25,25,04,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,355721481,1361032916,3,3
1,52,109,0062,2,000,002,20070,0,0000,207,2019,06,29,11,20,12,2,3,1,01,00,7,01,22,09,22,15,9,30,70,4,2,21,65,45,03,03,31,31,01,01,03,03,10,20,3,3,2,2,2,2,4,2,355653834,1361323841,7,3
1,52,109,0063,2,000,001,10250,0,0000,207,2019,07,18,18,29,13,3,3,2,01,00,7,01,22,09,22,14,9,30,70,4,2,21,35,45,04,04,31,31,01,01,10,03,50,40,3,3,2,2,2,2,4,2,355713967,1361144019,5,3
1,52,109,0064,2,000,001,00080,1,0422,207,2019,07,08,14,43,12,2,3,1,14,00,1,00,23,00,23,05,9,01,70,1,2,21,45,35,03,04,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,355719146,1361120295,2,3
1,52,111,0041,2,000,001,37000,0,0000,209,2019,06,04,17,03,12,1,3,1,14,00,7,00,23,00,23,01,9,01,70,5,4,21,35,75,04,14,31,31,01,11,10,10,80,60,3,3,2,2,2,2,2,4,355422868,1360823637,3,3
1,52,111,0042,2,000,001,00080,1,0427,209,2019,06,22,12,35,12,2,3,1,01,00,1,09,22,09,22,18,9,30,70,5,2,21,65,45,04,04,31,31,01,01,10,03,10,70,3,2,2,2,2,2,4,2,355421723,1361131399,7,3
1,52,111,0043,2,000,001,00080,1,4289,209,2019,07,06,07,50,12,1,3,1,01,00,1,09,22,09,22,18,9,30,70,1,2,21,35,65,13,14,31,31,11,11,10,10,50,20,2,2,2,2,2,2,2,4,355349872,1361132157,7,3
1,52,111,0044,2,000,001,10340,0,0000,209,2019,07,12,17,41,12,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,25,01,13,04,31,31,11,01,04,04,10,13,3,2,2,2,2,2,4,2,355452687,1360919904,6,3
1,52,111,0045,2,000,001,10340,0,0000,209,2019,07,27,02,30,22,1,2,1,14,00,7,00,23,00,23,04,9,01,70,4,2,21,35,45,04,14,31,31,01,11,04,04,80,80,2,2,1,1,2,2,2,4,355446878,1360918675,7,3
1,52,112,0056,2,000,002,37000,0,0000,202,2019,06,24,10,20,12,1,3,1,13,00,7,00,23,00,23,03,1,01,70,4,3,21,55,75,04,14,31,31,01,11,10,10,50,50,2,3,1,2,1,2,2,4,353808866,1360506476,2,3
1,52,112,0057,2,000,001,01610,2,0000,202,2019,07,04,06,52,12,2,3,2,13,00,7,00,23,00,23,03,6,01,70,4,2,21,55,25,03,03,31,31,01,01,04,04,50,50,2,2,1,1,2,2,4,2,353558410,1360606021,5,3
1,52,112,0058,2,000,001,37000,0,0000,202,2019,07,09,18,20,13,2,2,2,01,00,7,09,22,09,22,14,9,30,70,4,4,21,55,01,03,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,2,4,353846111,1360454750,3,3
1,52,112,0059,2,000,001,37000,0,0000,202,2019,06,28,15,15,12,2,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,35,55,03,04,31,31,01,01,03,03,80,60,3,3,2,2,2,2,4,2,353904292,1360420415,6,3
1,52,112,0060,2,000,001,20580,0,0000,202,2019,07,10,08,10,12,1,2,1,14,00,7,00,23,00,23,05,9,01,70,4,2,21,65,01,03,51,31,00,01,00,10,00,10,20,3,3,2,0,2,0,4,2,353826663,1360255006,4,3
1,52,112,0061,2,000,001,37000,0,0000,501,2019,06,17,16,40,12,1,2,1,01,00,7,09,22,09,22,11,9,30,70,5,3,21,35,01,03,51,31,00,01,00,10,00,10,40,3,3,2,0,2,0,4,2,353034561,1355411989,2,3
1,52,112,0062,2,000,001,37000,0,0000,202,2019,07,29,18,32,13,1,2,1,01,00,7,02,21,09,22,15,9,30,70,5,2,21,55,01,03,03,01,31,01,01,10,10,45,50,2,2,2,1,2,2,4,2,353841008,1360311558,2,3
1,52,113,0030,2,000,001,20660,0,0000,481,2019,07,04,22,38,22,2,3,1,14,00,7,00,23,00,23,03,9,01,70,4,3,41,55,00,03,75,01,00,01,00,03,00,80,00,2,0,1,0,2,0,4,0,352930114,1353126985,5,3
1,52,113,0031,2,000,002,00270,2,0636,481,2019,06,27,17,10,12,2,3,2,13,00,7,00,23,00,23,03,6,01,70,4,2,21,45,01,03,04,31,31,01,01,04,04,50,50,2,2,2,1,2,2,2,4,352919806,1353423689,5,3
1,52,113,0032,2,000,001,37000,0,0000,501,2019,07,16,08,55,12,1,3,1,01,00,7,09,22,01,22,15,3,30,70,5,4,21,65,75,04,14,31,31,01,11,10,10,70,80,3,3,2,2,2,2,4,2,352750079,1355045545,3,3
