資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,乗車別,乗車等の区分,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,用途別,車両形状,車両の衝突部位,車両の損壊程度
2,74,109,0187,001,03,1,07,2,2,2,31,01,36,3
2,74,111,0167,001,14,1,07,2,2,2,31,11,67,3
2,74,111,0172,001,04,1,07,2,2,2,31,01,30,3
2,74,112,0134,001,04,2,01,2,2,2,  ,  ,  , 
2,74,112,0142,001,04,2,01,1,2,2,  ,  ,  , 
2,74,112,0143,001,04,2,01,2,2,2,  ,  ,  , 
2,74,113,0064,001,03,1,07,2,2,2,31,01,30,3
2,74,113,0071,001,04,2,01,2,2,2,  ,  ,  , 
2,74,114,0200,001,03,2,01,2,2,2,  ,  ,  , 
2,74,114,0201,001,04,2,01,2,2,2,  ,  ,  , 
2,74,114,0205,001,03,2,01,2,2,2,  ,  ,  , 
2,74,114,0212,001,03,2,01,2,2,2,  ,  ,  , 
2,74,114,0213,001,12,1,07,2,2,2,31,11,58,3
2,74,114,0213,002,12,2,01,2,2,2,  ,  ,  , 
2,74,114,0216,001,04,2,01,2,2,2,  ,  ,  , 
2,74,114,0217,001,03,2,01,2,2,2,  ,  ,  , 
2,74,114,0218,001,03,1,07,2,2,2,31,01,37,3
2,74,114,0220,001,04,2,01,2,2,2,  ,  ,  , 
2,74,115,0065,001,04,2,01,1,1,2,  ,  ,  , 
2,74,115,0066,001,03,2,01,2,2,2,  ,  ,  , 
2,74,118,0024,001,03,2,01,2,2,2,  ,  ,  , 
2,74,118,0025,001,03,2,01,2,2,2,  ,  ,  , 
2,74,118,0025,002,03,2,01,2,2,2,  ,  ,  , 
2,74,118,0026,001,03,2,01,2,2,2,  ,  ,  , 
2,74,118,0028,001,04,2,01,2,2,2,  ,  ,  , 
2,74,119,0026,001,03,2,01,2,2,2,  ,  ,  , 
2,74,120,0015,001,03,2,01,2,2,2,  ,  ,  , 
2,74,120,0015,002,03,2,01,2,2,2,  ,  ,  , 
2,74,120,0016,001,13,2,01,2,2,2,  ,  ,  , 
2,74,120,0016,002,13,2,01,2,2,2,  ,  ,  , 
2,74,120,0016,003,13,2,01,2,2,2,  ,  ,  , 
2,74,121,0037,001,03,2,01,2,2,2,  ,  ,  , 
2,74,121,0038,001,14,1,07,2,2,2,31,11,30,3
2,74,124,0266,001,14,2,01,2,2,2,  ,  ,  , 
2,74,124,0270,001,03,2,01,2,2,2,  ,  ,  , 
2,74,124,0270,002,14,2,01,2,2,2,  ,  ,  , 
2,74,124,0272,001,04,2,01,2,2,2,  ,  ,  , 
2,74,124,0274,001,04,1,07,2,2,2,31,01,76,3
2,74,124,0281,001,04,2,01,2,2,2,  ,  ,  , 
2,74,124,0284,001,03,1,07,2,2,2,31,01,67,3
2,74,124,0287,001,04,2,01,2,2,2,  ,  ,  , 
2,74,124,0291,001,14,2,01,2,2,2,  ,  ,  , 
2,74,124,0294,001,03,2,01,2,2,2,  ,  ,  , 
2,74,124,0299,001,04,1,07,2,2,2,31,01,30,3
2,74,124,0299,002,04,2,01,2,2,2,  ,  ,  , 
2,74,124,0305,001,03,2,01,2,2,2,  ,  ,  , 
2,74,124,0306,001,17,1,07,2,2,2,31,11,15,2
2,74,124,0307,001,03,2,01,2,2,2,  ,  ,  , 
2,74,124,0311,001,03,1,07,2,2,2,31,01,26,3
2,74,124,0311,002,03,2,01,2,2,2,  ,  ,  , 
2,74,124,0315,001,03,2,01,2,2,2,  ,  ,  , 
2,74,124,0319,001,03,2,01,2,2,2,  ,  ,  , 
2,74,124,0319,002,03,2,01,2,2,2,  ,  ,  , 
2,74,125,0106,001,04,2,01,1,2,2,  ,  ,  , 
2,74,125,0113,001,03,2,01,2,2,2,  ,  ,  , 
2,74,125,0114,001,03,2,01,2,2,2,  ,  ,  , 
2,74,125,0115,001,03,2,01,2,2,2,  ,  ,  , 
2,80,059,0003,001,04,2,01,2,2,2,  ,  ,  , 
2,80,101,0313,001,03,2,01,2,2,2,  ,  ,  , 
2,80,101,0317,001,04,2,01,2,2,2,  ,  ,  , 
2,80,101,0320,001,14,2,01,2,2,2,  ,  ,  , 
2,80,101,0325,001,61,5,07,0,0,2,00,00,00,0
2,80,101,0329,001,03,1,07,2,2,2,31,01,30,3
2,80,101,0340,001,04,2,01,2,2,2,  ,  ,  , 
2,80,101,0341,001,13,2,01,2,2,2,  ,  ,  , 
2,80,101,0341,002,13,2,01,2,2,2,  ,  ,  , 
2,80,101,0341,003,13,2,01,2,2,2,  ,  ,  , 
2,80,101,0349,001,03,2,01,2,2,2,  ,  ,  , 
2,80,102,0258,001,03,2,01,2,2,2,  ,  ,  , 
2,80,102,0271,001,03,1,07,2,2,2,31,01,30,3
2,80,102,0271,002,04,2,01,2,2,2,  ,  ,  , 
2,80,102,0271,003,03,2,01,2,2,2,  ,  ,  , 
2,80,102,0283,001,04,1,07,2,2,2,31,01,30,3
2,80,102,0283,002,04,2,01,2,2,2,  ,  ,  , 
2,80,102,0287,001,03,1,07,2,2,2,31,01,31,2
2,80,102,0287,002,03,1,07,2,2,2,31,01,30,3
2,80,103,0099,001,03,1,07,2,2,2,31,01,40,3
2,80,103,0102,001,03,2,01,2,2,2,  ,  ,  , 
2,80,103,0105,001,04,2,01,2,2,2,  ,  ,  , 
2,80,103,0108,001,04,2,01,2,2,2,  ,  ,  , 
2,80,104,0061,001,03,2,01,1,2,2,  ,  ,  , 
2,80,104,0065,001,03,2,01,2,2,2,  ,  ,  , 
2,80,105,0208,001,04,2,01,2,2,2,  ,  ,  , 
2,80,105,0225,001,14,2,01,2,2,2,  ,  ,  , 
2,80,108,0110,001,03,2,01,2,2,2,  ,  ,  , 
2,80,108,0111,001,03,2,01,2,2,2,  ,  ,  , 
2,80,108,0111,002,03,2,01,2,2,2,  ,  ,  , 
2,80,108,0113,001,04,2,01,1,1,2,  ,  ,  , 
2,80,108,0116,001,04,2,01,2,2,2,  ,  ,  , 
2,80,110,0061,001,03,2,01,2,2,2,  ,  ,  , 
2,80,110,0063,001,14,1,07,2,2,2,31,11,30,3
2,80,110,0067,001,13,2,01,2,2,2,  ,  ,  , 
2,80,110,0072,001,04,2,01,2,2,2,  ,  ,  , 
2,80,112,0040,001,14,2,01,2,2,2,  ,  ,  , 
2,80,112,0043,001,03,2,01,2,2,2,  ,  ,  , 
2,80,112,0044,001,14,2,01,2,2,2,  ,  ,  , 
2,81,104,0162,001,04,1,07,2,2,2,31,01,30,3
2,81,104,0166,001,04,2,01,2,2,2,  ,  ,  , 
2,81,104,0169,001,04,2,01,2,2,2,  ,  ,  , 
2,81,107,0508,001,04,1,07,2,2,2,31,01,30,3
2,81,107,0512,001,04,2,01,2,2,2,  ,  ,  , 
2,81,107,0514,001,14,2,01,2,2,2,  ,  ,  , 
2,81,107,0518,001,04,1,07,2,2,2,31,01,30,3
2,81,107,0526,001,03,2,01,2,2,2,  ,  ,  , 
2,81,107,0527,001,03,2,01,2,2,2,  ,  ,  , 
2,81,107,0544,001,03,2,01,2,2,2,  ,  ,  , 
2,81,107,0563,001,03,2,01,2,2,2,  ,  ,  , 
2,81,107,0573,001,14,1,07,2,2,2,31,11,30,3
2,81,107,0573,002,13,2,01,2,2,2,  ,  ,  , 
2,81,107,0580,001,03,1,07,2,2,2,31,01,30,3
2,81,107,0585,001,03,2,01,2,2,2,  ,  ,  , 
2,81,107,0585,002,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0564,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0582,001,04,1,07,2,2,2,31,01,31,2
2,81,108,0585,001,03,1,07,2,2,2,31,01,30,3
2,81,108,0585,002,04,2,01,2,2,2,  ,  ,  , 
2,81,108,0585,003,04,2,01,2,2,2,  ,  ,  , 
2,81,108,0585,004,04,2,01,2,2,2,  ,  ,  , 
2,81,108,0588,001,04,2,01,2,2,2,  ,  ,  , 
2,81,108,0591,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0594,001,03,1,07,2,2,2,31,01,30,3
2,81,108,0594,002,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0604,001,04,2,01,2,1,2,  ,  ,  , 
2,81,108,0604,002,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0604,003,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0612,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0617,001,04,2,01,2,2,2,  ,  ,  , 
2,81,108,0617,002,04,2,01,2,2,2,  ,  ,  , 
2,81,108,0618,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0620,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0623,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0628,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0638,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0641,001,03,1,07,2,2,2,31,01,30,3
2,81,108,0651,001,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0662,001,03,1,07,2,2,2,31,01,31,3
2,81,108,0662,002,04,1,07,2,2,2,31,01,31,3
2,81,108,0662,003,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0662,004,03,2,01,2,2,2,  ,  ,  , 
2,81,108,0662,005,04,2,01,2,2,2,  ,  ,  , 
2,81,109,0187,001,71,5,07,0,0,2,  ,  ,  , 
2,81,109,0187,002,71,5,07,0,0,2,  ,  ,  , 
2,81,109,0197,001,04,2,01,2,2,2,  ,  ,  , 
2,81,109,0197,002,04,2,01,2,2,2,  ,  ,  , 
2,81,109,0206,001,03,2,01,2,2,2,  ,  ,  , 
2,81,109,0223,001,03,1,07,1,2,2,31,01,31,3
2,81,109,0223,002,13,1,07,2,2,2,31,11,30,3
2,81,109,0223,003,14,2,01,2,2,2,  ,  ,  , 
2,81,111,0356,001,03,2,01,2,2,2,  ,  ,  , 
2,81,111,0358,001,04,2,01,2,2,2,  ,  ,  , 
2,81,111,0358,002,04,2,01,2,2,2,  ,  ,  , 
2,81,111,0366,001,14,1,07,2,2,2,31,11,30,3
2,81,111,0375,001,03,2,01,2,2,2,  ,  ,  , 
2,81,111,0375,002,03,2,01,2,2,2,  ,  ,  , 
2,81,111,0375,003,04,2,01,2,2,2,  ,  ,  , 
2,81,111,0395,001,04,2,01,2,2,2,  ,  ,  , 
2,81,111,0396,001,03,1,07,2,2,2,31,01,30,3
2,81,111,0400,001,04,1,07,2,2,2,31,01,55,3
2,81,111,0406,001,03,2,01,2,2,2,  ,  ,  , 
2,81,111,0406,002,03,2,01,2,2,2,  ,  ,  , 
2,81,111,0406,003,03,2,01,2,2,2,  ,  ,  , 
2,81,114,0045,001,12,1,07,2,2,2,01,11,30,3
2,81,114,0049,001,04,1,07,2,2,2,31,01,10,3
2,81,114,0049,002,04,2,01,2,2,2,  ,  ,  , 
2,81,114,0051,001,03,2,01,2,2,2,  ,  ,  , 
2,81,116,0093,001,13,1,07,2,2,2,31,11,30,3
2,81,116,0100,001,03,2,01,2,2,2,  ,  ,  , 
2,81,118,0084,001,03,2,01,2,2,2,  ,  ,  , 
2,81,118,0088,001,03,2,01,2,2,2,  ,  ,  , 
2,81,120,0113,001,04,2,01,2,2,2,  ,  ,  , 
2,81,121,0107,001,04,2,01,2,2,2,  ,  ,  , 
2,81,121,0114,001,14,2,01,2,2,2,  ,  ,  , 
2,82,059,0016,001,04,2,01,1,2,2,  ,  ,  , 
2,82,059,0017,001,04,2,01,2,2,2,  ,  ,  , 
2,82,059,0019,001,71,5,07,0,0,2,  ,  ,  , 
2,82,059,0021,001,03,2,01,2,2,2,  ,  ,  , 
2,82,101,0074,001,04,2,01,2,2,2,  ,  ,  , 
2,82,101,0076,001,04,2,01,2,2,2,  ,  ,  , 
2,82,102,0165,001,03,2,01,2,2,2,  ,  ,  , 
2,82,102,0168,001,04,2,01,2,2,2,  ,  ,  , 
2,82,104,0065,001,03,2,01,2,2,2,  ,  ,  , 
2,82,104,0066,001,14,1,07,2,2,2,31,11,20,3
2,82,105,0172,001,04,2,01,2,2,2,  ,  ,  , 
2,82,105,0190,001,03,1,07,2,2,2,31,01,30,3
2,82,105,0190,002,03,2,01,2,2,2,  ,  ,  , 
2,82,105,0190,003,03,2,01,2,2,2,  ,  ,  , 
2,82,107,0363,001,04,1,07,2,2,2,31,01,16,2
2,82,107,0363,002,04,2,01,2,2,2,  ,  ,  , 
2,82,107,0374,001,04,2,01,2,2,2,  ,  ,  , 
2,82,107,0391,001,04,2,01,2,2,2,  ,  ,  , 
2,82,107,0391,002,04,2,01,2,2,2,  ,  ,  , 
2,82,107,0396,001,04,1,07,2,2,2,31,01,40,3
2,82,108,0135,001,04,2,01,2,2,2,  ,  ,  , 
2,82,108,0135,002,04,2,01,2,2,2,  ,  ,  , 
2,82,108,0135,003,04,2,01,2,2,2,  ,  ,  , 
2,82,108,0144,001,04,2,01,2,2,2,  ,  ,  , 
2,82,110,0055,001,04,2,01,2,2,2,  ,  ,  , 
2,82,111,0050,001,72,5,07,0,0,2,  ,  ,  , 
2,82,113,0024,001,13,1,07,2,2,2,31,11,30,3
2,82,113,0024,002,13,2,01,2,2,2,  ,  ,  , 
2,82,116,0069,001,04,2,01,2,2,2,  ,  ,  , 
2,82,116,0071,001,03,2,01,1,2,2,  ,  ,  , 
2,82,116,0071,002,03,2,01,1,2,2,  ,  ,  , 
2,82,119,0246,001,03,2,01,2,2,2,  ,  ,  , 
2,82,119,0252,001,04,1,07,2,2,2,31,01,31,3
2,82,119,0253,001,17,2,01,2,2,2,  ,  ,  , 
2,82,119,0261,001,03,2,01,2,2,2,  ,  ,  , 
2,82,119,0265,001,04,1,07,2,2,2,31,01,30,3
2,82,119,0269,001,03,2,01,2,2,2,  ,  ,  , 
2,82,119,0277,001,03,2,01,1,2,2,  ,  ,  , 
2,83,101,0226,001,03,2,01,2,2,2,  ,  ,  , 
2,83,101,0227,001,03,2,01,2,2,2,  ,  ,  , 
2,83,101,0238,001,03,2,01,2,2,2,  ,  ,  , 
2,83,101,0243,001,04,2,01,2,2,2,  ,  ,  , 
2,83,101,0252,001,03,2,01,2,2,2,  ,  ,  , 
2,83,102,0153,001,03,2,01,2,2,2,  ,  ,  , 
2,83,102,0155,001,03,2,01,2,2,2,  ,  ,  , 
2,83,102,0159,001,03,2,01,1,2,2,  ,  ,  , 
2,83,104,0034,001,03,1,07,2,2,2,31,01,30,3
2,83,104,0034,002,03,2,01,2,2,2,  ,  ,  , 
2,83,104,0034,003,03,2,01,2,2,2,  ,  ,  , 
2,83,104,0035,001,04,2,01,2,2,2,  ,  ,  , 
2,83,106,0109,001,03,2,01,2,2,2,  ,  ,  , 
2,83,110,0066,001,04,1,07,2,2,2,31,01,31,3
2,83,110,0071,001,04,1,07,2,2,2,31,01,30,3
2,83,110,0075,001,04,2,01,2,2,2,  ,  ,  , 
2,83,114,0033,001,04,2,01,2,2,2,  ,  ,  , 
2,83,117,0101,001,61,5,07,0,0,2,00,00,00,0
2,83,117,0101,002,61,5,07,0,0,2,00,00,00,0
2,83,117,0101,003,51,1,07,0,0,2,00,00,00,2
2,83,117,0113,001,13,2,01,2,2,2,  ,  ,  , 
2,90,059,0027,001,03,1,07,2,2,2,31,01,30,3
2,90,059,0027,002,03,2,01,2,2,2,  ,  ,  , 
2,90,059,0632,001,03,1,07,2,2,2,31,01,30,3
2,90,059,0635,001,04,2,01,2,2,2,  ,  ,  , 
2,90,059,0636,001,03,2,01,2,2,2,  ,  ,  , 
2,90,059,0643,001,03,2,01,2,2,2,  ,  ,  , 
2,90,059,0646,001,03,2,01,2,2,2,  ,  ,  , 
2,90,059,1041,001,03,2,01,2,2,2,  ,  ,  , 
2,90,059,1041,002,03,2,01,2,2,2,  ,  ,  , 
2,90,059,1042,001,03,2,01,2,2,2,  ,  ,  , 
2,90,059,1049,001,03,2,01,1,1,2,  ,  ,  , 
2,90,059,1564,001,00,0,00,0,0,0,  ,  ,  , 
2,90,101,0843,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0855,001,61,5,07,0,0,2,00,00,00,0
2,90,101,0865,001,01,2,01,2,2,2,  ,  ,  , 
2,90,101,0867,001,03,1,07,2,2,2,31,01,30,3
2,90,101,0868,001,03,1,07,2,2,2,31,01,33,3
2,90,101,0868,002,04,2,01,2,2,2,  ,  ,  , 
2,90,101,0869,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0878,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0880,001,04,2,01,2,2,2,  ,  ,  , 
2,90,101,0880,002,04,2,01,2,2,2,  ,  ,  , 
2,90,101,0894,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0901,001,04,2,01,2,2,2,  ,  ,  , 
2,90,101,0901,002,04,2,01,2,2,2,  ,  ,  , 
2,90,101,0913,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0913,002,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0916,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0919,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0922,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0935,001,03,1,07,2,2,2,31,01,30,3
2,90,101,0938,001,01,2,01,2,2,2,  ,  ,  , 
2,90,101,0938,002,01,2,01,2,2,2,  ,  ,  , 
2,90,101,0938,003,01,2,01,2,2,2,  ,  ,  , 
2,90,101,0940,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0940,002,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0955,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0963,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0963,002,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0968,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0975,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0989,001,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0989,002,03,2,01,2,2,2,  ,  ,  , 
2,90,101,0992,001,51,2,01,0,0,2,  ,  ,  , 
2,90,102,1158,001,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1167,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1170,001,51,1,07,0,0,2,00,00,13,3
2,90,102,1175,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1177,001,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1182,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1182,002,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1182,003,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1189,001,04,1,07,2,2,2,31,01,15,3
2,90,102,1192,001,01,2,01,2,2,2,  ,  ,  , 
2,90,102,1196,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1200,001,03,2,01,1,2,2,  ,  ,  , 
2,90,102,1200,002,03,2,01,1,2,2,  ,  ,  , 
2,90,102,1210,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1225,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1227,001,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1228,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1238,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1238,002,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1240,001,03,2,01,1,1,2,  ,  ,  , 
2,90,102,1249,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1251,001,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1262,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1280,001,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1280,002,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1280,003,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1296,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1310,001,03,2,01,2,2,2,  ,  ,  , 
2,90,102,1333,001,04,2,01,2,2,2,  ,  ,  , 
2,90,102,1335,001,01,2,01,2,2,2,  ,  ,  , 
2,90,102,1335,002,01,2,01,2,2,2,  ,  ,  , 
2,90,102,1343,001,03,1,07,2,2,2,31,01,80,3
2,90,103,0957,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,0963,001,04,2,01,2,2,2,  ,  ,  , 
2,90,103,0968,001,12,1,07,2,2,2,01,11,20,3
2,90,103,0968,002,04,2,01,1,2,2,  ,  ,  , 
2,90,103,0974,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,0974,002,03,2,01,2,2,2,  ,  ,  , 
2,90,103,0981,001,04,2,01,1,2,2,  ,  ,  , 
2,90,103,0982,001,31,2,01,0,0,2,  ,  ,  , 
2,90,103,0994,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,0995,001,04,1,07,2,2,2,31,01,30,3
2,90,103,1004,001,04,2,01,2,2,2,  ,  ,  , 
2,90,103,1037,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1037,002,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1037,003,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1047,001,04,2,01,2,2,2,  ,  ,  , 
2,90,103,1047,002,04,2,01,2,2,2,  ,  ,  , 
2,90,103,1053,001,00,0,00,0,0,0,  ,  ,  , 
2,90,103,1053,002,00,0,00,0,0,0,  ,  ,  , 
2,90,103,1063,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1086,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1089,001,03,2,01,1,2,2,  ,  ,  , 
2,90,103,1102,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1102,002,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1102,003,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1102,004,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1118,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1118,002,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1127,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1131,001,03,1,07,2,2,2,31,01,30,3
2,90,103,1131,002,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1131,003,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1131,004,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1131,005,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1131,006,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1135,001,03,1,07,2,2,2,31,01,20,3
2,90,103,1138,001,61,5,07,0,0,2,00,00,00,0
2,90,103,1139,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1142,001,17,2,01,2,2,2,  ,  ,  , 
2,90,103,1147,001,03,2,01,2,2,2,  ,  ,  , 
2,90,103,1147,002,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0907,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0909,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0911,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0919,001,04,2,01,1,2,2,  ,  ,  , 
2,90,104,0919,002,04,2,01,2,2,2,  ,  ,  , 
2,90,104,0919,003,04,2,01,2,2,2,  ,  ,  , 
2,90,104,0924,001,14,2,01,2,2,2,  ,  ,  , 
2,90,104,0925,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0937,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0942,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0952,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0971,001,03,1,07,2,2,2,31,01,30,3
2,90,104,0971,002,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0974,001,04,2,01,2,2,2,  ,  ,  , 
2,90,104,0977,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,0989,001,04,2,01,2,2,2,  ,  ,  , 
2,90,104,0989,002,04,2,01,2,2,2,  ,  ,  , 
2,90,104,0989,003,04,2,01,2,2,2,  ,  ,  , 
2,90,104,0999,001,03,1,07,2,2,2,31,01,30,3
2,90,104,0999,002,03,2,01,2,2,2,  ,  ,  , 
2,90,104,1000,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,1001,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,1023,001,03,2,01,2,2,2,  ,  ,  , 
2,90,104,1025,001,04,2,01,2,2,2,  ,  ,  , 
2,90,106,0010,001,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0801,001,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0808,001,03,2,01,2,2,2,  ,  ,  , 
2,90,107,0810,001,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0813,001,03,2,01,2,2,2,  ,  ,  , 
2,90,107,0816,001,03,2,01,2,2,2,  ,  ,  , 
2,90,107,0822,001,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0822,002,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0824,001,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0827,001,51,2,01,0,0,2,  ,  ,  , 
2,90,107,0834,001,01,2,01,2,2,2,  ,  ,  , 
2,90,107,0842,001,03,2,01,2,2,2,  ,  ,  , 
2,90,107,0848,001,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0855,001,04,2,01,2,2,2,  ,  ,  , 
2,90,107,0856,001,13,2,01,2,2,2,  ,  ,  , 
2,90,107,0856,002,13,2,01,2,2,2,  ,  ,  , 
2,90,107,0869,001,03,2,01,2,2,2,  ,  ,  , 
2,90,107,0871,001,03,1,07,2,2,2,31,01,30,3
2,90,107,0878,001,03,2,01,2,2,2,  ,  ,  , 
2,90,107,0896,001,03,2,01,2,2,2,  ,  ,  , 
2,90,108,0731,001,33,2,01,0,0,2,  ,  ,  , 
2,90,108,0732,001,51,1,07,0,0,2,00,00,40,3
2,90,108,0735,001,03,2,01,2,2,2,  ,  ,  , 
2,90,108,0743,001,03,2,01,2,2,2,  ,  ,  , 
2,90,108,0760,001,04,2,01,2,2,2,  ,  ,  , 
2,90,108,0793,001,04,2,01,1,2,2,  ,  ,  , 
2,90,108,0793,002,04,2,01,1,2,2,  ,  ,  , 
2,90,108,0793,003,04,2,01,2,2,2,  ,  ,  , 
2,90,108,0820,001,51,2,01,0,0,2,  ,  ,  , 
2,90,108,0821,001,03,2,01,2,2,2,  ,  ,  , 
2,90,108,0834,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0451,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0452,001,00,0,00,0,0,0,  ,  ,  , 
2,90,111,0454,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0455,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0467,001,04,2,01,2,2,2,  ,  ,  , 
2,90,111,0468,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0480,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0481,001,04,2,01,2,2,2,  ,  ,  , 
2,90,111,0481,002,04,2,01,2,2,2,  ,  ,  , 
2,90,111,0484,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0487,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0487,002,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0487,003,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0489,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0490,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0491,001,04,2,01,2,2,2,  ,  ,  , 
2,90,111,0491,002,04,2,01,2,2,2,  ,  ,  , 
2,90,111,0492,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0493,001,04,2,01,2,2,2,  ,  ,  , 
2,90,111,0502,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0507,001,04,2,01,2,2,2,  ,  ,  , 
2,90,111,0508,001,03,2,01,2,2,2,  ,  ,  , 
2,90,111,0509,001,03,2,01,2,2,2,  ,  ,  , 
