資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,乗車別,乗車等の区分,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,用途別,車両形状,車両の衝突部位,車両の損壊程度
2,62,231,0216,002,04,2,01,2,2,2,  ,  ,  , 
2,62,231,0219,001,03,2,01,2,2,2,  ,  ,  , 
2,62,231,0221,001,04,2,01,2,2,2,  ,  ,  , 
2,62,231,0222,001,04,2,01,2,2,2,  ,  ,  , 
2,62,231,0224,001,13,1,07,2,2,2,31,11,30,3
2,62,231,0224,002,04,2,01,2,2,2,  ,  ,  , 
2,62,231,0224,003,04,2,01,2,2,2,  ,  ,  , 
2,62,231,0226,001,03,2,01,2,2,2,  ,  ,  , 
2,62,231,0236,001,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0110,001,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0110,002,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0110,003,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0110,004,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0110,005,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0110,006,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0110,007,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0112,001,03,1,07,2,2,2,31,01,31,3
2,62,232,0112,002,03,2,01,2,2,2,  ,  ,  , 
2,62,232,0116,001,03,1,07,1,2,2,31,01,10,2
2,62,232,0117,001,71,5,07,0,0,2,  ,  ,  , 
2,62,233,0148,001,14,2,01,2,2,2,  ,  ,  , 
2,62,234,0099,001,03,2,01,2,2,2,  ,  ,  , 
2,62,234,0107,001,03,2,01,2,2,2,  ,  ,  , 
2,62,234,0108,001,03,2,01,2,2,2,  ,  ,  , 
2,62,234,0108,002,03,2,01,2,2,2,  ,  ,  , 
2,62,234,0109,001,04,2,01,2,2,2,  ,  ,  , 
2,62,234,0111,001,03,1,07,2,2,2,31,01,30,3
2,62,234,0111,002,03,2,01,2,2,2,  ,  ,  , 
2,62,235,0128,001,04,2,01,2,2,2,  ,  ,  , 
2,62,235,0130,001,03,2,01,2,2,2,  ,  ,  , 
2,62,235,0136,001,35,2,01,0,0,2,  ,  ,  , 
2,62,235,0143,001,51,2,01,0,0,2,  ,  ,  , 
2,62,237,0232,001,03,2,01,2,2,2,  ,  ,  , 
2,62,237,0239,001,03,2,01,2,2,2,  ,  ,  , 
2,62,237,0253,001,04,2,01,2,2,2,  ,  ,  , 
2,62,237,0264,001,03,2,01,2,2,2,  ,  ,  , 
2,62,237,0264,002,03,2,01,2,2,2,  ,  ,  , 
2,62,237,0266,001,04,2,01,2,2,2,  ,  ,  , 
2,63,059,0194,001,17,1,07,2,2,2,31,11,30,3
2,63,059,0194,002,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0194,003,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0194,004,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0194,005,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0194,006,17,2,01,2,2,2,  ,  ,  , 
2,63,059,0197,001,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0200,001,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0201,001,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0201,002,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0207,001,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0208,001,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0209,001,13,1,07,2,2,2,31,11,31,3
2,63,059,0209,002,03,1,07,2,2,2,31,01,30,3
2,63,059,0211,001,34,2,01,0,0,2,  ,  ,  , 
2,63,059,0213,001,11,1,07,2,2,4,01,11,30,3
2,63,059,0216,001,03,1,07,2,2,2,31,01,30,3
2,63,059,0217,001,03,2,01,2,2,2,  ,  ,  , 
2,63,059,0218,001,03,1,07,2,2,2,31,01,10,2
2,63,110,0223,001,17,2,01,2,2,2,  ,  ,  , 
2,63,110,0226,001,04,2,01,2,2,2,  ,  ,  , 
2,63,110,0243,001,03,1,07,2,2,2,31,01,30,3
2,63,110,0249,001,03,2,01,2,2,2,  ,  ,  , 
2,63,110,0252,001,03,1,07,2,2,2,31,01,30,3
2,63,110,0253,001,04,2,01,2,2,2,  ,  ,  , 
2,63,110,0255,001,03,2,01,2,2,2,  ,  ,  , 
2,63,111,0164,001,03,2,01,2,2,2,  ,  ,  , 
2,63,111,0165,001,17,1,07,2,2,2,31,11,30,2
2,63,111,0165,002,11,1,07,2,2,2,01,11,30,3
2,63,111,0178,001,13,2,01,2,2,2,  ,  ,  , 
2,63,111,0178,002,13,2,01,2,2,2,  ,  ,  , 
2,63,111,0178,003,13,2,01,2,2,2,  ,  ,  , 
2,63,111,0178,004,13,2,01,2,2,2,  ,  ,  , 
2,63,112,0128,001,51,2,01,0,0,2,  ,  ,  , 
2,63,113,0134,001,33,2,01,0,0,2,  ,  ,  , 
2,63,113,0144,001,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0177,001,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0187,001,14,2,01,2,2,2,  ,  ,  , 
2,63,114,0198,001,03,1,07,1,2,2,31,01,50,2
2,63,114,0198,002,03,2,01,1,2,2,  ,  ,  , 
2,63,114,0206,001,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0206,002,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0206,003,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0206,004,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0206,005,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0215,001,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0219,001,03,2,01,2,2,2,  ,  ,  , 
2,63,114,0219,002,03,2,01,2,2,2,  ,  ,  , 
2,63,115,0171,001,52,2,01,0,0,2,  ,  ,  , 
2,63,115,0186,001,04,2,01,1,2,2,  ,  ,  , 
2,63,115,0200,001,01,2,01,2,2,2,  ,  ,  , 
2,63,115,0202,001,17,2,01,2,2,2,  ,  ,  , 
2,63,116,0175,001,03,2,01,2,2,2,  ,  ,  , 
2,63,116,0180,001,04,2,01,2,2,2,  ,  ,  , 
2,63,116,0196,001,03,2,01,2,2,2,  ,  ,  , 
2,63,116,0197,001,04,2,01,2,2,2,  ,  ,  , 
2,63,117,0259,001,03,2,01,2,2,2,  ,  ,  , 
2,63,117,0271,001,04,2,01,2,2,2,  ,  ,  , 
2,63,117,0279,001,03,1,07,2,2,2,31,01,30,3
2,63,117,0279,002,03,2,01,2,2,2,  ,  ,  , 
2,63,117,0293,001,51,2,01,0,0,2,  ,  ,  , 
2,63,117,0299,001,03,2,01,2,2,2,  ,  ,  , 
2,63,117,0299,002,03,2,01,2,2,2,  ,  ,  , 
2,63,118,0055,001,34,2,01,0,0,2,  ,  ,  , 
2,63,119,0384,001,04,2,01,2,2,2,  ,  ,  , 
2,63,119,0397,001,03,2,01,2,2,2,  ,  ,  , 
2,63,119,0405,001,03,2,01,2,2,2,  ,  ,  , 
2,63,119,0407,001,04,2,01,2,2,2,  ,  ,  , 
2,63,119,0422,001,03,2,01,2,2,2,  ,  ,  , 
2,63,119,0422,002,03,2,01,2,2,2,  ,  ,  , 
2,63,119,0422,003,03,2,01,2,2,2,  ,  ,  , 
2,63,119,0422,004,03,2,01,2,2,2,  ,  ,  , 
2,63,119,0427,001,17,2,01,2,2,2,  ,  ,  , 
2,63,119,0427,002,17,2,01,2,2,2,  ,  ,  , 
2,63,119,0427,003,17,2,01,2,2,2,  ,  ,  , 
2,63,119,0438,001,04,2,01,2,2,2,  ,  ,  , 
2,63,119,0444,001,04,2,01,2,2,2,  ,  ,  , 
2,63,121,0118,001,04,2,01,2,2,2,  ,  ,  , 
2,63,121,0118,002,04,2,01,2,2,2,  ,  ,  , 
2,63,121,0125,001,03,2,01,2,2,2,  ,  ,  , 
2,63,121,0135,001,03,2,01,2,2,2,  ,  ,  , 
2,63,121,0135,002,03,2,01,2,2,2,  ,  ,  , 
2,63,121,0136,001,04,2,01,2,2,2,  ,  ,  , 
2,63,121,0137,001,04,2,01,2,2,2,  ,  ,  , 
2,63,121,0137,002,04,2,01,2,2,2,  ,  ,  , 
2,63,130,0110,001,03,2,01,2,2,2,  ,  ,  , 
2,63,130,0114,001,14,2,01,2,2,2,  ,  ,  , 
2,63,130,0122,001,04,2,01,2,2,2,  ,  ,  , 
2,63,130,0122,002,04,2,01,2,2,2,  ,  ,  , 
2,63,131,0413,001,03,2,01,2,2,2,  ,  ,  , 
2,63,131,0416,001,03,2,01,2,2,2,  ,  ,  , 
2,63,131,0429,001,03,2,01,2,2,2,  ,  ,  , 
2,63,131,0435,001,03,2,01,2,2,2,  ,  ,  , 
2,63,131,0440,001,03,1,07,2,2,2,31,01,30,3
2,63,131,0442,001,03,2,01,2,2,2,  ,  ,  , 
2,63,131,0446,001,51,2,01,0,0,2,  ,  ,  , 
2,63,131,0476,001,03,2,01,2,2,2,  ,  ,  , 
2,63,131,0476,002,03,2,01,2,2,2,  ,  ,  , 
2,63,132,0139,001,03,2,01,2,2,2,  ,  ,  , 
2,63,133,0194,001,03,2,01,2,2,2,  ,  ,  , 
2,63,133,0211,001,03,1,07,2,2,2,31,01,30,3
2,63,133,0216,001,51,1,07,0,0,2,00,00,20,3
2,63,134,0205,001,04,2,01,2,2,2,  ,  ,  , 
2,63,134,0213,001,35,2,01,0,0,2,  ,  ,  , 
2,63,134,0223,001,03,2,01,2,2,2,  ,  ,  , 
2,63,134,0228,001,51,1,07,0,0,2,00,00,20,3
2,63,134,0240,001,12,2,01,2,2,2,  ,  ,  , 
2,63,134,0240,002,12,2,01,2,2,2,  ,  ,  , 
2,63,136,0200,001,03,2,01,2,2,2,  ,  ,  , 
2,63,136,0234,001,04,2,01,2,2,2,  ,  ,  , 
2,63,136,0237,001,35,1,07,0,0,2,31,00,30,3
2,63,137,0334,001,03,2,01,2,2,2,  ,  ,  , 
2,63,137,0368,001,61,5,07,0,0,2,00,00,00,0
2,63,137,0377,001,03,2,01,2,2,2,  ,  ,  , 
2,63,137,0391,001,03,2,01,2,2,2,  ,  ,  , 
2,63,137,0399,001,03,1,07,1,2,2,31,01,13,3
2,63,138,0256,001,04,2,01,2,2,2,  ,  ,  , 
2,63,138,0256,002,04,2,01,2,2,2,  ,  ,  , 
2,63,138,0264,001,03,2,01,2,2,2,  ,  ,  , 
2,63,138,0264,002,03,2,01,2,2,2,  ,  ,  , 
2,63,138,0265,001,03,2,01,2,2,2,  ,  ,  , 
2,63,138,0289,001,04,1,07,2,2,2,31,01,20,3
2,63,138,0290,001,03,2,01,2,2,2,  ,  ,  , 
2,63,138,0309,001,03,2,01,2,2,2,  ,  ,  , 
2,63,139,0175,001,03,2,01,2,2,2,  ,  ,  , 
2,63,139,0175,002,03,2,01,2,2,2,  ,  ,  , 
2,63,140,0106,001,03,2,01,2,2,2,  ,  ,  , 
2,63,140,0109,001,61,5,07,0,0,2,00,00,00,0
2,63,150,0439,001,04,2,01,2,2,2,  ,  ,  , 
2,63,150,0451,001,51,1,07,0,0,2,00,00,10,3
2,63,150,0453,001,04,2,01,2,2,2,  ,  ,  , 
2,63,150,0455,001,04,2,01,2,2,2,  ,  ,  , 
2,63,150,0463,001,01,2,01,2,2,2,  ,  ,  , 
2,63,150,0468,001,51,1,07,0,0,2,00,00,10,3
2,63,150,0472,001,04,2,01,2,2,2,  ,  ,  , 
2,63,150,0476,001,03,1,07,2,2,2,31,01,30,3
2,63,150,0478,001,04,2,01,2,2,2,  ,  ,  , 
2,63,150,0492,001,04,2,01,2,2,2,  ,  ,  , 
2,63,150,0495,001,03,2,01,2,2,2,  ,  ,  , 
2,63,150,0502,001,13,2,01,2,2,2,  ,  ,  , 
2,63,150,0513,001,03,2,01,2,2,2,  ,  ,  , 
2,63,151,0135,001,04,2,01,2,2,2,  ,  ,  , 
2,63,151,0147,001,14,2,01,2,2,2,  ,  ,  , 
2,63,152,0057,001,03,1,07,2,2,2,31,01,30,3
2,63,152,0057,002,03,2,01,2,2,2,  ,  ,  , 
2,63,153,0091,001,03,2,01,2,2,2,  ,  ,  , 
2,63,154,0081,001,03,1,07,2,2,2,31,01,30,3
2,63,155,0550,001,13,2,01,2,2,2,  ,  ,  , 
2,63,155,0550,002,13,2,01,2,2,2,  ,  ,  , 
2,63,155,0594,001,03,1,07,2,2,2,31,01,30,3
2,63,155,0594,002,04,2,01,2,2,2,  ,  ,  , 
2,63,155,0601,001,34,2,01,0,0,2,  ,  ,  , 
2,63,155,0608,001,03,2,01,2,2,2,  ,  ,  , 
2,63,155,0614,001,04,2,01,2,2,2,  ,  ,  , 
2,63,155,0637,001,03,1,07,2,2,2,31,01,50,3
2,63,156,0173,001,03,2,01,2,2,2,  ,  ,  , 
2,63,156,0178,001,17,2,01,2,2,2,  ,  ,  , 
2,63,156,0182,001,03,1,07,2,2,2,31,01,10,3
2,63,156,0187,001,04,1,07,2,2,2,31,01,30,3
2,63,156,0188,001,04,2,01,2,2,2,  ,  ,  , 
2,63,156,0188,002,04,2,01,2,2,2,  ,  ,  , 
2,63,156,0198,001,33,1,07,0,0,2,31,00,30,3
2,63,157,0095,001,03,2,01,2,2,2,  ,  ,  , 
2,63,157,0096,001,03,1,07,2,2,2,31,01,30,3
2,63,157,0096,002,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0564,001,03,2,01,2,2,2,  ,  ,  , 
2,63,160,0564,002,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0564,003,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0564,004,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0565,001,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0582,001,03,1,07,2,2,2,31,01,30,3
2,63,160,0598,001,01,2,01,2,2,2,  ,  ,  , 
2,63,160,0598,002,01,2,01,2,2,2,  ,  ,  , 
2,63,160,0600,001,01,2,01,2,2,2,  ,  ,  , 
2,63,160,0609,001,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0609,002,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0609,003,04,2,01,2,2,2,  ,  ,  , 
2,63,160,0624,001,51,1,07,0,0,2,00,00,10,3
2,63,160,0625,001,33,2,01,0,0,2,  ,  ,  , 
2,63,160,0634,001,03,2,01,2,2,2,  ,  ,  , 
2,63,161,0438,001,04,2,01,2,2,2,  ,  ,  , 
2,63,161,0447,001,03,1,07,2,2,2,31,01,31,2
2,63,161,0447,002,04,1,07,2,2,2,31,01,30,3
2,63,161,0447,003,04,2,01,2,2,2,  ,  ,  , 
2,63,161,0447,004,03,2,01,2,2,2,  ,  ,  , 
2,63,161,0459,001,04,1,07,2,2,2,31,01,30,3
2,63,161,0463,001,03,1,07,2,2,2,31,01,30,3
2,63,161,0465,001,03,2,01,2,2,2,  ,  ,  , 
2,63,161,0469,001,04,1,07,2,2,2,31,01,30,3
2,63,161,0477,001,03,2,01,2,2,2,  ,  ,  , 
2,63,161,0484,001,04,1,07,2,2,2,31,01,30,3
2,63,161,0491,001,04,2,01,1,2,2,  ,  ,  , 
2,63,161,0500,001,13,1,07,2,2,2,31,11,30,3
2,63,161,0501,001,03,2,01,2,2,2,  ,  ,  , 
2,63,161,0519,001,04,1,07,1,2,2,31,01,10,3
2,63,161,0522,001,51,2,01,0,0,2,  ,  ,  , 
2,63,161,0526,001,03,2,01,2,1,2,  ,  ,  , 
2,63,161,0526,002,03,2,01,2,2,2,  ,  ,  , 
2,63,162,0195,001,51,1,07,0,0,2,00,00,30,3
2,63,162,0213,001,04,2,01,2,2,2,  ,  ,  , 
2,63,162,0219,001,03,1,07,2,2,2,31,01,30,3
2,63,162,0223,001,14,2,01,2,2,2,  ,  ,  , 
2,63,162,0227,001,03,2,01,2,2,2,  ,  ,  , 
2,63,162,0227,002,03,2,01,2,2,2,  ,  ,  , 
2,63,162,0227,003,03,2,01,2,2,2,  ,  ,  , 
2,63,162,0227,004,03,2,01,2,2,2,  ,  ,  , 
2,63,162,0227,005,03,2,01,2,2,2,  ,  ,  , 
2,63,163,0043,001,04,2,01,2,2,2,  ,  ,  , 
2,63,164,0206,001,03,2,01,2,2,2,  ,  ,  , 
2,63,164,0218,001,04,2,01,2,2,2,  ,  ,  , 
2,63,164,0225,001,03,2,01,2,2,2,  ,  ,  , 
2,63,165,0048,001,03,1,07,2,2,2,31,01,30,3
2,63,170,0032,001,04,2,01,2,2,2,  ,  ,  , 
2,63,170,0033,001,04,2,01,2,2,2,  ,  ,  , 
2,63,171,0026,001,17,2,01,2,2,2,  ,  ,  , 
2,63,171,0029,001,03,2,01,2,2,2,  ,  ,  , 
2,63,173,0065,001,03,2,01,1,2,2,  ,  ,  , 
2,63,173,0065,002,03,2,01,2,2,2,  ,  ,  , 
2,63,173,0065,003,03,2,01,2,2,2,  ,  ,  , 
2,63,180,0044,001,04,2,01,2,2,2,  ,  ,  , 
2,63,180,0054,001,04,2,01,2,2,2,  ,  ,  , 
2,63,180,0056,001,03,2,01,2,2,2,  ,  ,  , 
2,63,183,0058,001,14,1,07,2,2,2,31,11,31,3
2,63,183,0058,002,04,2,01,2,2,2,  ,  ,  , 
2,63,183,0058,003,03,2,01,2,2,2,  ,  ,  , 
2,63,183,0058,004,03,2,01,2,2,2,  ,  ,  , 
2,64,059,0018,001,12,1,07,2,2,2,01,11,13,3
2,64,059,0020,001,03,1,07,2,2,2,31,01,30,3
2,64,059,0022,001,14,1,07,2,2,2,31,11,80,3
2,64,059,0022,002,14,2,01,2,2,2,  ,  ,  , 
2,64,059,0023,001,03,2,01,2,2,2,  ,  ,  , 
2,64,101,0177,001,03,2,01,2,2,2,  ,  ,  , 
2,64,101,0185,001,04,2,01,2,2,2,  ,  ,  , 
2,64,101,0186,001,04,2,01,2,2,2,  ,  ,  , 
2,64,101,0188,001,03,2,01,2,2,2,  ,  ,  , 
2,64,101,0191,001,03,2,01,2,2,2,  ,  ,  , 
2,64,101,0199,001,03,2,01,2,2,2,  ,  ,  , 
2,64,101,0201,001,03,1,07,2,2,2,31,01,30,3
2,64,101,0201,002,03,2,01,2,2,2,  ,  ,  , 
2,64,102,0071,001,01,2,01,2,2,2,  ,  ,  , 
2,64,102,0071,002,01,2,01,2,2,2,  ,  ,  , 
2,64,102,0071,003,01,2,01,2,2,2,  ,  ,  , 
2,64,103,0112,001,04,1,07,2,2,2,31,01,30,3
2,64,103,0112,002,04,2,01,2,2,2,  ,  ,  , 
2,64,103,0122,001,04,1,07,2,2,2,31,01,30,3
2,64,103,0122,002,04,2,01,2,2,2,  ,  ,  , 
2,64,103,0122,003,04,2,01,2,2,2,  ,  ,  , 
2,64,104,0103,001,03,2,01,2,2,2,  ,  ,  , 
2,64,104,0104,001,04,2,01,2,2,2,  ,  ,  , 
2,64,104,0106,001,04,2,01,2,2,2,  ,  ,  , 
2,64,104,0106,002,04,2,01,2,2,2,  ,  ,  , 
2,64,104,0106,003,04,2,01,2,2,2,  ,  ,  , 
2,64,104,0107,001,03,1,07,2,2,2,31,01,30,3
2,64,104,0108,001,04,2,01,2,2,2,  ,  ,  , 
2,64,104,0110,001,14,2,01,2,2,2,  ,  ,  , 
2,64,104,0111,001,04,2,01,2,2,2,  ,  ,  , 
2,64,104,0112,001,03,2,01,2,2,2,  ,  ,  , 
2,64,105,0068,001,04,2,01,2,2,2,  ,  ,  , 
2,64,105,0076,001,04,2,01,2,2,2,  ,  ,  , 
2,64,105,0079,001,03,2,01,2,2,2,  ,  ,  , 
2,64,105,0079,002,03,2,01,2,2,2,  ,  ,  , 
2,64,105,0079,003,03,2,01,2,2,2,  ,  ,  , 
2,64,105,0082,001,03,2,01,2,2,2,  ,  ,  , 
2,64,109,0148,001,04,2,01,2,2,2,  ,  ,  , 
2,64,109,0150,001,04,2,01,2,2,2,  ,  ,  , 
2,64,109,0156,001,03,2,01,2,2,2,  ,  ,  , 
2,64,109,0163,001,61,5,07,0,0,2,00,00,00,0
2,64,109,0167,001,03,1,07,2,2,2,31,01,30,3
2,64,110,0098,001,14,2,01,2,2,2,  ,  ,  , 
2,64,110,0098,002,14,2,01,2,2,2,  ,  ,  , 
2,64,110,0103,001,04,2,01,2,2,2,  ,  ,  , 
2,64,110,0106,001,36,1,07,0,0,2,31,00,10,3
2,64,110,0110,001,03,2,01,2,2,2,  ,  ,  , 
2,64,113,0025,001,03,2,01,2,2,2,  ,  ,  , 
2,64,113,0028,001,14,2,01,2,2,2,  ,  ,  , 
2,64,116,0087,001,03,2,01,2,2,2,  ,  ,  , 
2,64,116,0090,001,04,2,01,2,2,2,  ,  ,  , 
2,64,116,0098,001,04,2,01,2,2,2,  ,  ,  , 
2,64,116,0104,001,14,2,01,2,2,2,  ,  ,  , 
2,64,117,0129,001,04,1,07,2,2,2,31,01,30,3
2,64,117,0129,002,04,2,01,2,2,2,  ,  ,  , 
2,64,117,0129,003,04,2,01,2,2,2,  ,  ,  , 
2,64,117,0129,004,04,2,01,2,2,2,  ,  ,  , 
2,64,117,0129,005,04,2,01,2,2,2,  ,  ,  , 
2,64,117,0136,001,03,2,01,2,2,2,  ,  ,  , 
2,64,117,0142,001,04,2,01,2,2,2,  ,  ,  , 
2,64,118,0099,001,04,2,01,1,2,2,  ,  ,  , 
2,64,118,0101,001,04,2,01,2,2,2,  ,  ,  , 
2,64,118,0108,001,03,2,01,2,2,2,  ,  ,  , 
2,64,118,0117,001,04,2,01,2,2,2,  ,  ,  , 
2,65,101,0027,001,03,2,01,2,2,2,  ,  ,  , 
2,65,101,0027,002,03,2,01,2,2,2,  ,  ,  , 
2,65,101,0028,001,04,1,07,1,2,2,31,01,30,2
2,65,102,0010,001,14,1,07,2,2,2,31,11,10,3
2,65,102,0013,001,04,2,01,1,2,2,  ,  ,  , 
2,65,103,0090,001,04,1,07,2,2,2,31,01,30,3
2,65,103,0093,001,03,2,01,2,2,2,  ,  ,  , 
2,65,103,0097,001,04,2,01,2,2,2,  ,  ,  , 
2,65,104,0155,001,03,2,01,1,1,2,  ,  ,  , 
2,65,104,0162,001,04,1,07,1,1,2,31,01,10,3
2,65,104,0162,002,04,1,07,2,2,2,31,01,10,3
2,65,104,0163,001,14,2,01,2,2,2,  ,  ,  , 
2,65,105,0101,001,03,2,01,2,2,2,  ,  ,  , 
2,65,105,0103,001,03,2,01,1,2,2,  ,  ,  , 
2,65,107,0012,001,03,2,01,2,2,2,  ,  ,  , 
2,65,109,0036,001,03,2,01,2,2,2,  ,  ,  , 
2,65,110,0073,001,04,1,07,2,2,2,31,01,30,3
2,65,110,0075,001,04,2,01,2,2,2,  ,  ,  , 
2,65,110,0079,001,04,2,01,2,2,2,  ,  ,  , 
2,65,113,0014,001,04,2,01,2,2,2,  ,  ,  , 
2,65,114,0094,001,04,2,01,2,2,2,  ,  ,  , 
2,65,114,0098,001,03,2,01,2,2,2,  ,  ,  , 
2,70,059,0006,001,11,1,07,2,2,1,01,11,10,1
2,70,102,0089,001,04,2,01,2,2,2,  ,  ,  , 
2,70,102,0093,001,04,2,01,2,2,2,  ,  ,  , 
2,70,102,0098,001,03,2,01,2,2,2,  ,  ,  , 
2,70,103,0004,001,03,2,01,2,2,2,  ,  ,  , 
2,70,103,0004,002,03,2,01,2,2,2,  ,  ,  , 
2,70,103,0004,003,03,2,01,2,2,2,  ,  ,  , 
2,70,108,0114,001,03,2,01,2,2,2,  ,  ,  , 
2,70,108,0117,001,03,2,01,2,2,2,  ,  ,  , 
2,70,108,0120,001,13,1,07,2,2,2,31,11,30,3
2,70,108,0121,001,03,2,01,2,2,2,  ,  ,  , 
2,70,108,0124,001,04,2,01,2,2,2,  ,  ,  , 
2,71,059,0007,001,03,1,07,2,2,2,31,01,30,3
2,71,101,0087,001,04,1,07,2,2,2,31,01,30,3
2,71,101,0089,001,03,2,01,2,2,2,  ,  ,  , 
2,71,101,0091,001,04,2,01,2,2,2,  ,  ,  , 
2,71,101,0095,001,51,2,01,0,0,2,  ,  ,  , 
2,71,101,0095,002,51,2,01,0,0,2,  ,  ,  , 
2,71,106,0087,001,61,5,07,0,0,2,00,00,00,0
2,71,106,0094,001,04,2,01,2,2,2,  ,  ,  , 
2,71,106,0095,001,03,1,07,2,2,2,31,01,30,3
2,71,111,0004,001,04,2,01,1,2,2,  ,  ,  , 
2,71,111,0004,002,14,1,07,2,2,2,31,11,60,3
2,71,112,0015,001,03,1,07,2,2,2,31,01,30,3
2,71,113,0022,001,14,2,01,2,2,2,  ,  ,  , 
2,72,059,0011,001,61,5,07,0,0,1,00,00,00,0
2,72,101,0232,001,03,2,01,2,2,2,  ,  ,  , 
2,72,101,0237,001,33,2,01,0,0,2,  ,  ,  , 
2,72,101,0239,001,03,2,01,2,2,2,  ,  ,  , 
2,72,101,0244,001,03,1,07,2,2,2,31,01,30,3
2,72,101,0250,001,03,2,01,2,2,2,  ,  ,  , 
2,72,101,0268,001,04,2,01,2,2,2,  ,  ,  , 
2,72,102,0197,001,04,1,07,2,2,2,31,01,30,3
2,72,102,0207,001,03,2,01,2,2,2,  ,  ,  , 
2,72,102,0210,001,03,2,01,2,2,2,  ,  ,  , 
2,72,102,0214,001,04,2,01,2,2,2,  ,  ,  , 
2,72,104,0032,001,04,2,01,2,2,2,  ,  ,  , 
2,72,106,0081,001,04,2,01,2,2,2,  ,  ,  , 
2,72,107,0048,001,03,2,01,2,2,2,  ,  ,  , 
2,72,108,0050,001,14,2,01,2,2,2,  ,  ,  , 
2,72,109,0211,001,03,2,01,2,2,2,  ,  ,  , 
2,72,109,0222,001,17,2,01,2,2,2,  ,  ,  , 
2,72,109,0238,001,03,1,07,2,2,2,31,01,30,3
2,72,109,0242,001,03,2,01,2,2,2,  ,  ,  , 
2,72,110,0143,001,14,2,01,2,2,2,  ,  ,  , 
2,72,110,0143,002,14,2,01,2,2,2,  ,  ,  , 
2,72,110,0143,003,14,2,01,2,2,2,  ,  ,  , 
2,72,110,0157,001,03,2,01,2,2,2,  ,  ,  , 
2,72,110,0157,002,03,2,01,2,2,2,  ,  ,  , 
2,72,111,0094,001,04,2,01,2,2,2,  ,  ,  , 
2,72,111,0102,001,04,2,01,2,2,2,  ,  ,  , 
2,72,111,0104,001,04,2,01,2,2,2,  ,  ,  , 
2,72,111,0105,001,04,2,01,2,2,2,  ,  ,  , 
2,72,111,0105,002,04,2,01,2,2,2,  ,  ,  , 
2,72,112,0038,001,14,1,07,2,2,2,31,11,13,1
2,72,112,0040,001,03,2,01,2,2,2,  ,  ,  , 
2,72,112,0045,001,04,2,01,2,2,2,  ,  ,  , 
2,72,113,0229,001,13,2,01,2,2,2,  ,  ,  , 
2,72,113,0230,001,71,5,07,0,0,2,  ,  ,  , 
2,72,113,0238,001,04,1,07,2,2,2,31,01,30,3
2,72,113,0248,001,04,2,01,2,2,2,  ,  ,  , 
2,72,113,0252,001,04,2,01,2,2,2,  ,  ,  , 
2,72,121,0028,001,03,1,07,2,2,2,31,01,30,3
2,72,121,0028,002,14,2,01,2,2,2,  ,  ,  , 
2,72,122,0029,001,04,2,01,2,2,2,  ,  ,  , 
2,72,125,0020,001,03,2,01,2,2,2,  ,  ,  , 
2,72,127,0017,001,04,1,07,2,2,2,31,01,30,3
2,72,128,0085,001,04,2,01,2,2,2,  ,  ,  , 
2,72,128,0090,001,03,2,01,2,2,2,  ,  ,  , 
2,72,129,0026,001,03,2,01,2,2,2,  ,  ,  , 
2,73,059,0048,001,03,1,07,2,2,2,31,01,40,3
2,73,101,0082,001,71,5,07,0,0,2,  ,  ,  , 
2,73,101,0098,001,35,2,01,0,0,2,  ,  ,  , 
2,73,101,0108,001,17,2,01,2,2,2,  ,  ,  , 
2,73,101,0113,001,03,2,01,2,2,2,  ,  ,  , 
2,73,101,0118,001,04,2,01,2,2,2,  ,  ,  , 
